#separator:comma
#html:true
#columns:Front,Back
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_317cda58ceea_A2_KAPITEL_7_Audio142_001.mp3]</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Vill Leit a menge Malt dovenken&#44; un sech goen ze loossen.<br>- An dat verstinn ech gutt.<br>- Ech fannen et wichteg&#44; och an der Pensioun nach gutt auszegesinn a gesond ze liewen.<br>- Ech hale mech fit a verbrénge meng Fräizäit zum gréissten Deel an der Natur.<br>- Laang Spazéiergäng a Velostiere mat menge Bekannte sinn ideal&#44; fir Stress ofzebauen an de Kapp fräi ze kréien.</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- Many people think about it daily and let it go.<br>- And I understand that well.<br>- I find it important to still plan well for retirement and to live healthily.<br>- I stay fit and spend most of my leisure time outdoors.<br>- Long walks and biking with my friends are ideal for reducing stress and clearing my head.</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Vill Leit a menge Malt dovenken&#44; un sech goen ze loossen.<br>- An dat verstinn ech gutt.<br>- Ech fannen et wichteg&#44; och an der Pensioun nach gutt auszegesinn a gesond ze liewen.<br>- Ech hale mech fit a verbrénge meng Fräizäit zum gréissten Deel an der Natur.<br>- Laang Spazéiergäng a Velostiere mat menge Bekannte sinn ideal&#44; fir Stress ofzebauen an de Kapp fräi ze kréien.</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_317cda58ceea_A2_KAPITEL_7_Audio142_001.mp3]</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- Many people think about it daily and let it go.<br>- And I understand that well.<br>- I find it important to still plan well for retirement and to live healthily.<br>- I stay fit and spend most of my leisure time outdoors.<br>- Long walks and biking with my friends are ideal for reducing stress and clearing my head.</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_f5855bd74185_A2_KAPITEL_7_Audio143_001.mp3]</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Gude Mëtteg&#44; Madame Marx.<br>- Herr Till&#44; wéi geet et Iech?<br>- Fir de Moment eigentlech ganz gutt.<br>- An Iech?<br>- Net immens. Ech gesinn net méi gutt a kann dofir am Moment keen Auto fueren.<br>- Oh mai.<br>- Jo&#44; ech hunn de Mëtteg Rendezvous beim Dokter.</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- Good afternoon&#44; Madame Marx.<br>- Mr. Till&#44; how are you doing?<br>- For the moment actually quite well.<br>- And you?<br>- Not really. I don’t feel as well and therefore at the moment I can’t drive a car.<br>- Oh dear.<br>- Yes&#44; I have the afternoon appointment with the doctor.</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Gude Mëtteg&#44; Madame Marx.<br>- Herr Till&#44; wéi geet et Iech?<br>- Fir de Moment eigentlech ganz gutt.<br>- An Iech?<br>- Net immens. Ech gesinn net méi gutt a kann dofir am Moment keen Auto fueren.<br>- Oh mai.<br>- Jo&#44; ech hunn de Mëtteg Rendezvous beim Dokter.</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_f5855bd74185_A2_KAPITEL_7_Audio143_001.mp3]</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- Good afternoon&#44; Madame Marx.<br>- Mr. Till&#44; how are you doing?<br>- For the moment actually quite well.<br>- And you?<br>- Not really. I don’t feel as well and therefore at the moment I can’t drive a car.<br>- Oh dear.<br>- Yes&#44; I have the afternoon appointment with the doctor.</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_85140476cfc6_A2_KAPITEL_7_Audio144_001.mp3]</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Auf wéi waart Braut Dir e Rendezvous&#44; Monsieur?<br>- Ech hunn Zentepudesch esou de Bauch wéi&#44; dass bal net auszuhalten.<br>- Ech kann Iech nach haut um hallwer eelwe proposéieren.<br>- Da dat ass gutt&#44; Merci.</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- When do you wait for a rendezvous&#44; sir?<br>- I have Zentepudesch as bad a stomach that it’s almost unbearable.<br>- I can propose to you today at half past eleven.<br>- Then that’s good&#44; thank you.</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Auf wéi waart Braut Dir e Rendezvous&#44; Monsieur?<br>- Ech hunn Zentepudesch esou de Bauch wéi&#44; dass bal net auszuhalten.<br>- Ech kann Iech nach haut um hallwer eelwe proposéieren.<br>- Da dat ass gutt&#44; Merci.</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_85140476cfc6_A2_KAPITEL_7_Audio144_001.mp3]</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- When do you wait for a rendezvous&#44; sir?<br>- I have Zentepudesch as bad a stomach that it’s almost unbearable.<br>- I can propose to you today at half past eleven.<br>- Then that’s good&#44; thank you.</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_eda46b0526fd_A2_KAPITEL_7_Audio145_001.mp3]</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Dräi.<br>- Wat ass dann mat dir lass?<br>- Oh&#44; mäi Genéck ass ganz steif.<br>- Ech kann de Kapp bal net dréinen&#44; a Muskelen am Réck sinn och ganz verspaant.<br>- Soll ech dir e Kabinett recommandéieren?<br>- Nee&#44; dat ass okay.<br>- Ech gi schonn zënter e puer Joer op déi selwecht Plaz.</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- Three.<br>- What’s going on with you then?<br>- Oh&#44; my neck is really stiff.<br>- I can hardly tilt my head&#44; and muscles in my back are also very tense.<br>- Should I recommend a cabinet to you?<br>- No&#44; that’s okay.<br>- I’ve been going to the same place for a few years already.</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Dräi.<br>- Wat ass dann mat dir lass?<br>- Oh&#44; mäi Genéck ass ganz steif.<br>- Ech kann de Kapp bal net dréinen&#44; a Muskelen am Réck sinn och ganz verspaant.<br>- Soll ech dir e Kabinett recommandéieren?<br>- Nee&#44; dat ass okay.<br>- Ech gi schonn zënter e puer Joer op déi selwecht Plaz.</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_eda46b0526fd_A2_KAPITEL_7_Audio145_001.mp3]</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- Three.<br>- What’s going on with you then?<br>- Oh&#44; my neck is really stiff.<br>- I can hardly tilt my head&#44; and muscles in my back are also very tense.<br>- Should I recommend a cabinet to you?<br>- No&#44; that’s okay.<br>- I’ve been going to the same place for a few years already.</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_27c7c1041209_A2_KAPITEL_7_Audio146_001.mp3]</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Engie&#44; hues du och gär Kaffi?<br>- Nee&#44; merci&#44; ech verdréine de Moment kee Kaffi.<br>- Vläicht kritt&#x27;s du jo e Puppelechen.<br>- Jo&#44; dat ka sinn.<br>- Ma ginn ech bei den Dokter.</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- Engie&#44; do you also like coffee?<br>- No&#44; thank you&#44; I do not feel like coffee at the moment.<br>- Maybe you’ll get a little cupcake.<br>- Yes&#44; that could be.<br>- But I’m going to the doctor.</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Engie&#44; hues du och gär Kaffi?<br>- Nee&#44; merci&#44; ech verdréine de Moment kee Kaffi.<br>- Vläicht kritt&#x27;s du jo e Puppelechen.<br>- Jo&#44; dat ka sinn.<br>- Ma ginn ech bei den Dokter.</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_27c7c1041209_A2_KAPITEL_7_Audio146_001.mp3]</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- Engie&#44; do you also like coffee?<br>- No&#44; thank you&#44; I do not feel like coffee at the moment.<br>- Maybe you’ll get a little cupcake.<br>- Yes&#44; that could be.<br>- But I’m going to the doctor.</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_6cc3e237f5b8_A2_KAPITEL_7_Audio147_001.mp3]</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Lili&#44; ass alles an der Rei?<br>- Nee&#44; ech hu meng Zänn esou wéi.<br>- Mäi Bäcke fillt sech richteg geschwollen un.<br>- Jo&#44; an ass wierklech och ganz deck.<br>- Du Ärm!</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- Lili&#44; is everything in order?<br>- No&#44; I have my teeth as they are.<br>- My bite feels really swollen.<br>- Yes&#44; and it’s really also quite sore.<br>- You poor thing!</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Lili&#44; ass alles an der Rei?<br>- Nee&#44; ech hu meng Zänn esou wéi.<br>- Mäi Bäcke fillt sech richteg geschwollen un.<br>- Jo&#44; an ass wierklech och ganz deck.<br>- Du Ärm!</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_6cc3e237f5b8_A2_KAPITEL_7_Audio147_001.mp3]</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- Lili&#44; is everything in order?<br>- No&#44; I have my teeth as they are.<br>- My bite feels really swollen.<br>- Yes&#44; and it’s really also quite sore.<br>- You poor thing!</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_138838568fbd_A2_KAPITEL_7_Audio148_001.mp3]</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Liest alertet Texte an den Denkblosen.<br>- Wat ass richteg?<br>- Kreizt un.<br>- Wat dat hei erëm sou laang dauert?<br>- An dobäi hat ech der e Rendezvous.<br>- Ech däef net vergiessen dem Doktor ze soen&#44; datt ech déi Pullen net méi verdroen.<br>- Ech huele neng an zéng Minutten méi spéit ass et méi dronken.<br>- Hie muss mir en anert Medikament verschreiwen.<br>- Hoffentlech muss ech net mam Herz operéiert ginn.</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- Read alerted texts in the thinking boxes.<br>- What is right?<br>- Cross it.<br>- Why does it take so long again?<br>- And I have a rendezvous with me there.<br>- I must not forget to tell the doctor that I can no longer tolerate the pills.<br>- I take nine to ten minutes more late it is more drunk.<br>- He must prescribe me another medication.<br>- Hopefully I do not have to be operated on for the heart.</div></div>
