#separator:comma
#html:true
#columns:Front,Back
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_90b40e550b79_A2_KAPITEL_5_Audio101_005.mp3]</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Serieux?<br>- An elo ass et scho rem besser?</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- Seriously?<br>- And now is it already quite a bit better?</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Serieux?<br>- An elo ass et scho rem besser?</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_90b40e550b79_A2_KAPITEL_5_Audio101_005.mp3]</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- Seriously?<br>- And now is it already quite a bit better?</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_3beb29829530_A2_KAPITEL_5_Audio101_006.mp3]</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Jo&#44; ech hunn nach e bëssen de Schnapp&#44;<br>- mee et geet scho vill besser.</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- Yes&#44; I still have a bit of a sniffle&#44;<br>- but it’s already getting a lot better.</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Jo&#44; ech hunn nach e bëssen de Schnapp&#44;<br>- mee et geet scho vill besser.</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_3beb29829530_A2_KAPITEL_5_Audio101_006.mp3]</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- Yes&#44; I still have a bit of a sniffle&#44;<br>- but it’s already getting a lot better.</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_9c0dff8e438c_A2_KAPITEL_5_Audio102_001.mp3]</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Liest Sätz!<br>- Lauschtert Sazmelodien a markéiert Betounung mat engem Punkt.<br>- Ent.<br>- Wou gi mir dann dekeieren?</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- Read sentences!<br>- Listen to sentence melodies and mark the emphasis with a period.<br>- End.<br>- Where do we then mark?</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Liest Sätz!<br>- Lauschtert Sazmelodien a markéiert Betounung mat engem Punkt.<br>- Ent.<br>- Wou gi mir dann dekeieren?</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_9c0dff8e438c_A2_KAPITEL_5_Audio102_001.mp3]</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- Read sentences!<br>- Listen to sentence melodies and mark the emphasis with a period.<br>- End.<br>- Where do we then mark?</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_67dc186bde92_A2_KAPITEL_5_Audio102_002.mp3]</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Mir hunn de ganzen Dag gehoert.</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- We heard all day.</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Mir hunn de ganzen Dag gehoert.</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_67dc186bde92_A2_KAPITEL_5_Audio102_002.mp3]</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- We heard all day.</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_7207476dc224_A2_KAPITEL_5_Audio102_003.mp3]</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Ech hat keng Zäit fir eng Paus.</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- I have no time for a break.</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Ech hat keng Zäit fir eng Paus.</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_7207476dc224_A2_KAPITEL_5_Audio102_003.mp3]</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- I have no time for a break.</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_5df6bae484b1_A2_KAPITEL_5_Audio103_001.mp3]</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Liest a lauscht dat den Dialog.<br>- So&#44; den nächste Meindisch ass Feierdag?<br>- Jo&#44; dann hu mer e lange Weekend.<br>- Dat ass super!<br>- Wat solle mer dann de Weekend maachen?<br>- Wesst du loscht&#44; an de Müllerdaal ze fueren&#44; an do en Trëppeltuert ze maachen?<br>- Dat hu mer schonn laang net mi gemaach&#44; an d&#x27;Landschaft do ass wierklech immens.<br>- Jo&#44; de Müllerdaal ass flott&#44; mä ech hat awer éischter un eng aner Aktivitéit geduecht.<br>- Mir hu jo dräi Deeg Weekend.<br>- Mir kënne jo vläicht an d&#x27;Eislek fueren an och do iwernechten.<br>- Wat wëlls du dann am Eislek maachen?<br>- A wou wëlls du schlofen?<br>- Mä jo&#44; mir kënne jo zum Beispill d&#x27;Dierstellung Family of Man zu Klierf kucke goen an d&#x27;Buerg zu Veianen.<br>- Mir kënne nach op d&#x27;Stauséi fueren.<br>- Do am Naturpark ginn et e ganze Koup flott Aktivitéiten.<br>- Iwernechte kënne mer op engem Camping oder an der Jugendherberg zu Lultz oder zu Veianen.<br>- Camping?<br>- Awer riicht&#44; wat gëff dir das?<br>- Jo&#44; we gët dir iwerhaapt de Weekend?<br>- Wann net heite Lëtzebuerg schéngt&#44; kënne mer jo vläicht e klengen Ausfluch an eng Stad maachen.<br>- We wäret mat Paräis oder Prag?<br>- Oh jo&#44; dat ass eng gutt Iddi.<br>- Komm&#44; ma kucken emol d&#x27;Meteo&#44; an dann decidéiere mer&#44; wat mer maachen.</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- Read and listen to the dialogue.<br>- So&#44; is next Monday a holiday?<br>- Yes&#44; then we have a long weekend.<br>- That&#x27;s great!<br>- What should we do over the weekend?<br>- Do you want to go to Müllerthal and do a rock-climbing wall there?<br>- We haven&#x27;t done that in a long time&#44; and the landscape there is really immense.<br>- Yes&#44; Müllerthal is nice&#44; but I was thinking of a different activity.<br>- We have a three-day weekend after all.<br>- We could perhaps drive to the Eifel and stay there as well.<br>- What would you like to do in the Eifel?<br>- And where do you want to sleep?<br>- Well&#44; we could go to see the Dierstellung Family of Man in Clervaux and the castle in Vianden.<br>- We could also go to the Sûre Valley.<br>- In the nature park there are a lot of nice activities.<br>- We could stay in a campsite or at the youth hostel in Lultzhausen or Vianden.<br>- Camping?<br>- But honestly&#44; what are you thinking?<br>- So&#44; what will you do mainly over the weekend?<br>- If not today&#44; Luxembourg seems&#44; could we perhaps take a short excursion to a city?<br>- How about Paris or Prague?<br>- Oh yes&#44; that&#x27;s a good idea.<br>- Come on&#44; let&#x27;s check the weather first&#44; and then decide what we do.</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Liest a lauscht dat den Dialog.<br>- So&#44; den nächste Meindisch ass Feierdag?<br>- Jo&#44; dann hu mer e lange Weekend.<br>- Dat ass super!<br>- Wat solle mer dann de Weekend maachen?<br>- Wesst du loscht&#44; an de Müllerdaal ze fueren&#44; an do en Trëppeltuert ze maachen?<br>- Dat hu mer schonn laang net mi gemaach&#44; an d&#x27;Landschaft do ass wierklech immens.<br>- Jo&#44; de Müllerdaal ass flott&#44; mä ech hat awer éischter un eng aner Aktivitéit geduecht.<br>- Mir hu jo dräi Deeg Weekend.<br>- Mir kënne jo vläicht an d&#x27;Eislek fueren an och do iwernechten.<br>- Wat wëlls du dann am Eislek maachen?<br>- A wou wëlls du schlofen?<br>- Mä jo&#44; mir kënne jo zum Beispill d&#x27;Dierstellung Family of Man zu Klierf kucke goen an d&#x27;Buerg zu Veianen.<br>- Mir kënne nach op d&#x27;Stauséi fueren.<br>- Do am Naturpark ginn et e ganze Koup flott Aktivitéiten.<br>- Iwernechte kënne mer op engem Camping oder an der Jugendherberg zu Lultz oder zu Veianen.<br>- Camping?<br>- Awer riicht&#44; wat gëff dir das?<br>- Jo&#44; we gët dir iwerhaapt de Weekend?<br>- Wann net heite Lëtzebuerg schéngt&#44; kënne mer jo vläicht e klengen Ausfluch an eng Stad maachen.<br>- We wäret mat Paräis oder Prag?<br>- Oh jo&#44; dat ass eng gutt Iddi.<br>- Komm&#44; ma kucken emol d&#x27;Meteo&#44; an dann decidéiere mer&#44; wat mer maachen.</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_5df6bae484b1_A2_KAPITEL_5_Audio103_001.mp3]</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- Read and listen to the dialogue.<br>- So&#44; is next Monday a holiday?<br>- Yes&#44; then we have a long weekend.<br>- That&#x27;s great!<br>- What should we do over the weekend?<br>- Do you want to go to Müllerthal and do a rock-climbing wall there?<br>- We haven&#x27;t done that in a long time&#44; and the landscape there is really immense.<br>- Yes&#44; Müllerthal is nice&#44; but I was thinking of a different activity.<br>- We have a three-day weekend after all.<br>- We could perhaps drive to the Eifel and stay there as well.<br>- What would you like to do in the Eifel?<br>- And where do you want to sleep?<br>- Well&#44; we could go to see the Dierstellung Family of Man in Clervaux and the castle in Vianden.<br>- We could also go to the Sûre Valley.<br>- In the nature park there are a lot of nice activities.<br>- We could stay in a campsite or at the youth hostel in Lultzhausen or Vianden.<br>- Camping?<br>- But honestly&#44; what are you thinking?<br>- So&#44; what will you do mainly over the weekend?<br>- If not today&#44; Luxembourg seems&#44; could we perhaps take a short excursion to a city?<br>- How about Paris or Prague?<br>- Oh yes&#44; that&#x27;s a good idea.<br>- Come on&#44; let&#x27;s check the weather first&#44; and then decide what we do.</div></div>
