#separator:comma
#html:true
#columns:Front,Back
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_5161633df556_A2_KAPITEL_4_Audio66_006.mp3]</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Och wéi waarm ass dat hei?<br>- Ech hoffen&#44; du hues genuch T-Shirts dobäi.<br>- Dat hei ass mäi Lieblings-T-Shirt.<br>- De passt och super bei mäi neie Bermuda-Short.<br>- De Wanter war awer lo séier do.<br>- Eglëch hunn ech mäi gudde warme Wantermantel a mäi wäisse Schal&#44;<br>- a mäi neie Stiefel si gutt fir an de Schnéi.<br>- En Anorak&#44; eng Warmbox&#44; déck Strëmp<br>- an virun allem eng Mutz fir dobaussen et kal ze kréien.<br>- Ech sinn also gutt equipéiert fir de Wanter.</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- Qual é a temperatura aqui?<br>- Espero que você tenha T-shirts suficientes comigo.<br>- Este aqui é minha camiseta favorita.<br>- Ele também fica ótimo com meu novo bermuda.<br>- O inverno foi bem rápido&#44; porém.<br>- Às vezes tenho meu casaco de inverno quente e meu cachecol branco&#44;<br>- e minhas botas novas são boas para a neve.<br>- Um casaco&#44; uma jaqueta quente&#44; meias grossas<br>- e principalmente um gorro para ficar lá fora com frio.<br>- Então estou bem equipado para o inverno.</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Och wéi waarm ass dat hei?<br>- Ech hoffen&#44; du hues genuch T-Shirts dobäi.<br>- Dat hei ass mäi Lieblings-T-Shirt.<br>- De passt och super bei mäi neie Bermuda-Short.<br>- De Wanter war awer lo séier do.<br>- Eglëch hunn ech mäi gudde warme Wantermantel a mäi wäisse Schal&#44;<br>- a mäi neie Stiefel si gutt fir an de Schnéi.<br>- En Anorak&#44; eng Warmbox&#44; déck Strëmp<br>- an virun allem eng Mutz fir dobaussen et kal ze kréien.<br>- Ech sinn also gutt equipéiert fir de Wanter.</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_5161633df556_A2_KAPITEL_4_Audio66_006.mp3]</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- Qual é a temperatura aqui?<br>- Espero que você tenha T-shirts suficientes comigo.<br>- Este aqui é minha camiseta favorita.<br>- Ele também fica ótimo com meu novo bermuda.<br>- O inverno foi bem rápido&#44; porém.<br>- Às vezes tenho meu casaco de inverno quente e meu cachecol branco&#44;<br>- e minhas botas novas são boas para a neve.<br>- Um casaco&#44; uma jaqueta quente&#44; meias grossas<br>- e principalmente um gorro para ficar lá fora com frio.<br>- Então estou bem equipado para o inverno.</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_28ccfbb831c3_A2_KAPITEL_4_Audio67_001.mp3]</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Lauschtert nach eng Kéier: Wat fir Kleeder hunn iech?<br>- Kuckt un a kontrolléiert an den Text er.<br>- Eent.<br>- Ech hunn haut en Interview fir eng nei Plaz.<br>- Dofir do ech mech extra schick un.<br>- Ech dinn mäi neie grousse Tayer a meng tallekeschong un.<br>- Da maache mir e gudden Androck.</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- Ouça novamente: quais roupas vocês têm?<br>- Olhe e verifique o texto nele.<br>- Um.<br>- Eu tenho hoje uma entrevista para um novo lugar.<br>- Por isso eu me visto especialmente bem.<br>- Eu visto meu novo casaco grande e meu relógio.<br>- Então vamos causar uma boa impressão.</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Lauschtert nach eng Kéier: Wat fir Kleeder hunn iech?<br>- Kuckt un a kontrolléiert an den Text er.<br>- Eent.<br>- Ech hunn haut en Interview fir eng nei Plaz.<br>- Dofir do ech mech extra schick un.<br>- Ech dinn mäi neie grousse Tayer a meng tallekeschong un.<br>- Da maache mir e gudden Androck.</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_28ccfbb831c3_A2_KAPITEL_4_Audio67_001.mp3]</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- Ouça novamente: quais roupas vocês têm?<br>- Olhe e verifique o texto nele.<br>- Um.<br>- Eu tenho hoje uma entrevista para um novo lugar.<br>- Por isso eu me visto especialmente bem.<br>- Eu visto meu novo casaco grande e meu relógio.<br>- Então vamos causar uma boa impressão.</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_ea675e7a929a_A2_KAPITEL_4_Audio68_001.mp3]</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Fir ze schaffen&#44; doen ech all Dag meng blo Salopette un&#44; en alen Hiem an e Pullover.<br>- An haut hues du och eng Jackett&#44; vun dem Michelers.</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- Para trabalhar&#44; eu uso todas as manhãs meu blazer azul&#44; o chapéu e um suéter.<br>- E hoje você também coloca uma jaqueta&#44; do Michelers.</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Fir ze schaffen&#44; doen ech all Dag meng blo Salopette un&#44; en alen Hiem an e Pullover.<br>- An haut hues du och eng Jackett&#44; vun dem Michelers.</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_ea675e7a929a_A2_KAPITEL_4_Audio68_001.mp3]</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- Para trabalhar&#44; eu uso todas as manhãs meu blazer azul&#44; o chapéu e um suéter.<br>- E hoje você também coloca uma jaqueta&#44; do Michelers.</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_249213a52fdb_A2_KAPITEL_4_Audio69_001.mp3]</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Ech verkafen exotesch Uebst um Supermarché.<br>- Mee ech stoe mäin traditionellt afrikanescht Kleed och un&#44; wann mir eng Familljefeier hunn.<br>- Mir kleden eis gär ganz faarweg.<br>- Et ass eng Konscht&#44; jidde Fall op den Kapp ze bannen.</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- Eu vendo frutas exóticas no supermercado.<br>- Eu visto meu vestido tradicional africano também&#44; quando temos uma festa de família.<br>- Nós gostamos de nos vestir de várias cores.<br>- É uma arte&#44; de qualquer forma&#44; prender a cabeça.</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Ech verkafen exotesch Uebst um Supermarché.<br>- Mee ech stoe mäin traditionellt afrikanescht Kleed och un&#44; wann mir eng Familljefeier hunn.<br>- Mir kleden eis gär ganz faarweg.<br>- Et ass eng Konscht&#44; jidde Fall op den Kapp ze bannen.</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_249213a52fdb_A2_KAPITEL_4_Audio69_001.mp3]</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- Eu vendo frutas exóticas no supermercado.<br>- Eu visto meu vestido tradicional africano também&#44; quando temos uma festa de família.<br>- Nós gostamos de nos vestir de várias cores.<br>- É uma arte&#44; de qualquer forma&#44; prender a cabeça.</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_95cd2780f1b5_A2_KAPITEL_4_Audio70_001.mp3]</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Faya!<br>- Haut kreen ech mäin Diplom an der Chambre de Commerce.<br>- Dat ass eng gutt Geleeënheet fir emol e Kostüm mat Krawatt unzedoen.</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- Faya!<br>- Hoje não posso entregar meu diploma na Câmara de Comércio.<br>- Isso é uma boa oportunidade para vestir novamente uma fantasia com gravata.</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Faya!<br>- Haut kreen ech mäin Diplom an der Chambre de Commerce.<br>- Dat ass eng gutt Geleeënheet fir emol e Kostüm mat Krawatt unzedoen.</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_95cd2780f1b5_A2_KAPITEL_4_Audio70_001.mp3]</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- Faya!<br>- Hoje não posso entregar meu diploma na Câmara de Comércio.<br>- Isso é uma boa oportunidade para vestir novamente uma fantasia com gravata.</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_f9e41993895f_A2_KAPITEL_4_Audio71_001.mp3]</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Et geet dem Moien Zäit&#44; fir e bësse Sport ze maachen.<br>- Dat mécht vill Spaass.<br>- Ech stoe mäi neien Outfit un: Top&#44; Joggingsbox an meng super bequem nei Turnschlappen.</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- Olá&#44; já é hora de fazer um pouco de esporte.<br>- Isso é muito divertido.<br>- Estou vestindo meu novo visual: regata&#44; calças de treino e meus tênis super confortáveis novos.</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Et geet dem Moien Zäit&#44; fir e bësse Sport ze maachen.<br>- Dat mécht vill Spaass.<br>- Ech stoe mäi neien Outfit un: Top&#44; Joggingsbox an meng super bequem nei Turnschlappen.</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_f9e41993895f_A2_KAPITEL_4_Audio71_001.mp3]</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- Olá&#44; já é hora de fazer um pouco de esporte.<br>- Isso é muito divertido.<br>- Estou vestindo meu novo visual: regata&#44; calças de treino e meus tênis super confortáveis novos.</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_098da2ed9139_A2_KAPITEL_4_Audio72_001.mp3]</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Kann ee scho esou op Party goen?<br>- En heem an eng Jeansbox ass jo net esou schick&#44;<br>- mee ech hunn keng Loscht op vill Chichi.</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- Posso ir já para a festa assim?<br>- Um lar e uma Jeansbox não são tão chiques&#44;<br>- mas não tenho vontade de muita cerimônia.</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Kann ee scho esou op Party goen?<br>- En heem an eng Jeansbox ass jo net esou schick&#44;<br>- mee ech hunn keng Loscht op vill Chichi.</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_098da2ed9139_A2_KAPITEL_4_Audio72_001.mp3]</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- Posso ir já para a festa assim?<br>- Um lar e uma Jeansbox não são tão chiques&#44;<br>- mas não tenho vontade de muita cerimônia.</div></div>
