#separator:comma
#html:true
#columns:Front,Back
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_48a00d8a80ff_A2_KAPITEL_1_Audio13_001.mp3]</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Restaurant beim Jeanette&#44; bonjour!<br>- Bonjour!<br>- Wéi heescht Dir?<br>- Mäi Numm ass Sophie.<br>- Vu wou kënnt Dir?<br>- Ech kommen aus Lëtzebuerg.<br>- Wéi vill Leit sinn Dir?<br>- Mir sinn véier Leit.<br>- Wëllt Dir reservéieren?<br>- Jo&#44; w.e.g.<br>- Fir wéini?<br>- Fir e Samschdeg Owend.<br>- Um 19 Auer?<br>- Jo&#44; dat ass gutt.<br>- Äre Numm nach eng Kéier?<br>- Sophie Müller.<br>- Merci&#44; Sophie. Bis Samschdeg!<br>- Merci&#44; bis dann!</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- Hello restaurant&#44; at Jeanette&#44; bonjour!<br>- Hello!<br>- What is your name?<br>- My name is Sophie.<br>- And where are you from?<br>- I come from Luxembourg.<br>- How many people are you?<br>- We are four people.<br>- Do you want to make a reservation?<br>- Yes&#44; please.<br>- For when?<br>- For Saturday evening.<br>- At 7 PM?<br>- Yes&#44; that&#x27;s good.<br>- Your name again?<br>- Sophie Müller.<br>- Thank you&#44; Sophie. See you Saturday!<br>- Thanks&#44; see you then!</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Restaurant beim Jeanette&#44; bonjour!<br>- Bonjour!<br>- Wéi heescht Dir?<br>- Mäi Numm ass Sophie.<br>- Vu wou kënnt Dir?<br>- Ech kommen aus Lëtzebuerg.<br>- Wéi vill Leit sinn Dir?<br>- Mir sinn véier Leit.<br>- Wëllt Dir reservéieren?<br>- Jo&#44; w.e.g.<br>- Fir wéini?<br>- Fir e Samschdeg Owend.<br>- Um 19 Auer?<br>- Jo&#44; dat ass gutt.<br>- Äre Numm nach eng Kéier?<br>- Sophie Müller.<br>- Merci&#44; Sophie. Bis Samschdeg!<br>- Merci&#44; bis dann!</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_48a00d8a80ff_A2_KAPITEL_1_Audio13_001.mp3]</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- Hello restaurant&#44; at Jeanette&#44; bonjour!<br>- Hello!<br>- What is your name?<br>- My name is Sophie.<br>- And where are you from?<br>- I come from Luxembourg.<br>- How many people are you?<br>- We are four people.<br>- Do you want to make a reservation?<br>- Yes&#44; please.<br>- For when?<br>- For Saturday evening.<br>- At 7 PM?<br>- Yes&#44; that&#x27;s good.<br>- Your name again?<br>- Sophie Müller.<br>- Thank you&#44; Sophie. See you Saturday!<br>- Thanks&#44; see you then!</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_256573aef929_A2_KAPITEL_1_Audio13_002.mp3]</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Wéi wäit vun Iech gelieft?</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- How far do you live?</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Wéi wäit vun Iech gelieft?</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_256573aef929_A2_KAPITEL_1_Audio13_002.mp3]</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- How far do you live?</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_262c601016b3_A2_KAPITEL_1_Audio13_003.mp3]</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Deet mer leed&#44;<br>- do ass näischt méi fräi.</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- Sorry&#44; there is nothing left.</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Deet mer leed&#44;<br>- do ass näischt méi fräi.</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_262c601016b3_A2_KAPITEL_1_Audio13_003.mp3]</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- Sorry&#44; there is nothing left.</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_92aad613049b_A2_KAPITEL_1_Audio13_004.mp3]</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Ee Moment&#44; ech kucken.<br>- Jo&#44; do hu mir nach Plaz.<br>- Fir wéi vill Persounen ass et?</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- One moment&#44; I’m looking.<br>- Yes&#44; there’s still room for us.<br>- For how many people is it?</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Ee Moment&#44; ech kucken.<br>- Jo&#44; do hu mir nach Plaz.<br>- Fir wéi vill Persounen ass et?</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_92aad613049b_A2_KAPITEL_1_Audio13_004.mp3]</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- One moment&#44; I’m looking.<br>- Yes&#44; there’s still room for us.<br>- For how many people is it?</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_9cbeb0be8190_A2_KAPITEL_1_Audio13_005.mp3]</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Wéivill Auer kommt Dir?</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- How many years are you coming?</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Wéivill Auer kommt Dir?</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_9cbeb0be8190_A2_KAPITEL_1_Audio13_005.mp3]</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- How many years are you coming?</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_3a4d9a4322b9_A2_KAPITEL_1_Audio13_006.mp3]</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Op wat fir e Numm soll ech reservéieren?</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- What name should I reserve under?</div></div>
