#separator:comma
#html:true
#columns:Front,Back
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_8c29a11c8c70_A2_KAPITEL_2_Audio25_001.mp3]</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Liest aleu staten Dialog.<br>- Kuckemol&#44; weifennst du da d&#x27;appartement hei?<br>- Et ass zu Äschternach.<br>- Et ass groß an net zu daier.<br>- Äschternach&#44; dat ass ze weit.<br>- An net wird kei Balkon.<br>- An dat hei?<br>- Et ass zu Stroossen&#44; et ass jo no bei der Stadt.<br>- Et wird ein groß Kischen an e Balkon.<br>- Ja&#44; Kischen ass groß&#44; mit d&#x27;appartement wird just 75 Quadratmeter.<br>- Dat ass zu kleng.<br>- An net ass daier&#44; an net wird mol keng Parkplätz.<br>- An net ass keng Foto bei der Annonce.<br>- Hmm&#44; eng Wunningssichen ass net einfach.<br>- Ech fannen da d&#x27;appartement heiflut.<br>- Et ass net belesch&#44; mee et wird eng oppe Kischen&#44; dreizimmeren&#44; e Buurzimmer an eng separat Toilette.<br>- Et wird durch e Balkon an enger Garage.<br>- Wo ass et?<br>- Zu Sandweiler.<br>- Ah&#44; interessant&#44; mee et ass im dritte Stack an et wird kei Lift.<br>- Dat fannes net praktisch.<br>- Oh&#44; du hasch recht&#44; dat ass wirklich net praktisch.</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- Read all state dialogues.<br>- Check once&#44; where is the apartment here?<br>- It is in Eschternach.<br>- It is big and not too dear.<br>- Eschernach&#44; that is too far.<br>- And there will not be a balcony.<br>- And that here?<br>- It is on a street&#44; it is still near the city.<br>- It will be a large kitchen and a balcony.<br>- Yes&#44; the kitchen is large&#44; with the apartment just 75 square meters.<br>- That is too small.<br>- And not is dear&#44; and not will there be any parking.<br>- And there is no photo in the advertisement.<br>- Hmm&#44; a housing search is not easy.<br>- I find the apartment here helpful.<br>- It is not popular&#44; but there will be a small kitchen&#44; three rooms&#44; a living room and a separate toilet.<br>- It will have a balcony and a garage.<br>- Where is it?<br>- In Sandweiler.<br>- Ah&#44; interesting&#44; but it is on the third floor and there will be no elevator.<br>- That is not practical.<br>- Oh&#44; you are right&#44; that is really not practical.</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Liest aleu staten Dialog.<br>- Kuckemol&#44; weifennst du da d&#x27;appartement hei?<br>- Et ass zu Äschternach.<br>- Et ass groß an net zu daier.<br>- Äschternach&#44; dat ass ze weit.<br>- An net wird kei Balkon.<br>- An dat hei?<br>- Et ass zu Stroossen&#44; et ass jo no bei der Stadt.<br>- Et wird ein groß Kischen an e Balkon.<br>- Ja&#44; Kischen ass groß&#44; mit d&#x27;appartement wird just 75 Quadratmeter.<br>- Dat ass zu kleng.<br>- An net ass daier&#44; an net wird mol keng Parkplätz.<br>- An net ass keng Foto bei der Annonce.<br>- Hmm&#44; eng Wunningssichen ass net einfach.<br>- Ech fannen da d&#x27;appartement heiflut.<br>- Et ass net belesch&#44; mee et wird eng oppe Kischen&#44; dreizimmeren&#44; e Buurzimmer an eng separat Toilette.<br>- Et wird durch e Balkon an enger Garage.<br>- Wo ass et?<br>- Zu Sandweiler.<br>- Ah&#44; interessant&#44; mee et ass im dritte Stack an et wird kei Lift.<br>- Dat fannes net praktisch.<br>- Oh&#44; du hasch recht&#44; dat ass wirklich net praktisch.</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_8c29a11c8c70_A2_KAPITEL_2_Audio25_001.mp3]</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- Read all state dialogues.<br>- Check once&#44; where is the apartment here?<br>- It is in Eschternach.<br>- It is big and not too dear.<br>- Eschernach&#44; that is too far.<br>- And there will not be a balcony.<br>- And that here?<br>- It is on a street&#44; it is still near the city.<br>- It will be a large kitchen and a balcony.<br>- Yes&#44; the kitchen is large&#44; with the apartment just 75 square meters.<br>- That is too small.<br>- And not is dear&#44; and not will there be any parking.<br>- And there is no photo in the advertisement.<br>- Hmm&#44; a housing search is not easy.<br>- I find the apartment here helpful.<br>- It is not popular&#44; but there will be a small kitchen&#44; three rooms&#44; a living room and a separate toilet.<br>- It will have a balcony and a garage.<br>- Where is it?<br>- In Sandweiler.<br>- Ah&#44; interesting&#44; but it is on the third floor and there will be no elevator.<br>- That is not practical.<br>- Oh&#44; you are right&#44; that is really not practical.</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_566123f5dc36_A2_KAPITEL_2_Audio26_001.mp3]</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Bonjour&#44; mein Name ist Gilles Lambert.<br>- Ich rufe Uwe in ihrer Announce an der Zeitung.<br>- Die hat das Studio zu verlassen.<br>- Also nach frei?<br>- Ja.<br>- Wunderbar.<br>- Wie groß ist es?<br>- 40 Quadratmeter.<br>- An der Announce steht 500 Euro.<br>- Ist das Mat oder ohne Chargen?<br>- Das ist der Loie ohne Chargen.<br>- Chargen sind ungefähr 80 Euro.<br>- Ach so.<br>- Wo ist das Studio gelegen?<br>- In einer Residenz&#44; nur bei der Gär.<br>- Gibt es einen Balkon?<br>- Nein&#44; leider nicht.<br>- Sind Haustüren erlaubt?<br>- Ich habe einen Hund.<br>- Nein&#44; es tut mir leid.<br>- Das geht nicht.<br>- Schade.<br>- Merci für die Informationen.<br>- Guckt euch die anderen Offeren auf unserer Seite wuning.lu.<br>- Wir haben auch mehr Studien zu verlassen.<br>- Wenn ihr Fragen habt&#44; ruft euch frohe Stärnkirchen an.<br>- Adi.<br>- Adi.</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- Hello&#44; my name is Gilles Lambert.<br>- I am calling Uwe in your announcement in the newspaper.<br>- It has to leave the studio.<br>- So after free?<br>- Yes.<br>- Wonderful.<br>- How big is it?<br>- 40 square meters.<br>- The announcement lists 500 euros.<br>- Is that with or without charges?<br>- That is the Loie without charges.<br>- Charges are about 80 euros.<br>- Oh I see.<br>- Where is the studio located?<br>- In a residence&#44; only at the Gär.<br>- Is there a balcony?<br>- No&#44; unfortunately not.<br>- Are pet doors allowed?<br>- I have a dog.<br>- No&#44; I’m sorry.<br>- That won’t work.<br>- Shame.<br>- Thanks for the information.<br>- Look at the other offers on our site wuning.lu.<br>- We also have more studies to leave.<br>- If you have questions&#44; call you happy Stärnkirchen.<br>- Adi.<br>- Adi.</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Bonjour&#44; mein Name ist Gilles Lambert.<br>- Ich rufe Uwe in ihrer Announce an der Zeitung.<br>- Die hat das Studio zu verlassen.<br>- Also nach frei?<br>- Ja.<br>- Wunderbar.<br>- Wie groß ist es?<br>- 40 Quadratmeter.<br>- An der Announce steht 500 Euro.<br>- Ist das Mat oder ohne Chargen?<br>- Das ist der Loie ohne Chargen.<br>- Chargen sind ungefähr 80 Euro.<br>- Ach so.<br>- Wo ist das Studio gelegen?<br>- In einer Residenz&#44; nur bei der Gär.<br>- Gibt es einen Balkon?<br>- Nein&#44; leider nicht.<br>- Sind Haustüren erlaubt?<br>- Ich habe einen Hund.<br>- Nein&#44; es tut mir leid.<br>- Das geht nicht.<br>- Schade.<br>- Merci für die Informationen.<br>- Guckt euch die anderen Offeren auf unserer Seite wuning.lu.<br>- Wir haben auch mehr Studien zu verlassen.<br>- Wenn ihr Fragen habt&#44; ruft euch frohe Stärnkirchen an.<br>- Adi.<br>- Adi.</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_566123f5dc36_A2_KAPITEL_2_Audio26_001.mp3]</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- Hello&#44; my name is Gilles Lambert.<br>- I am calling Uwe in your announcement in the newspaper.<br>- It has to leave the studio.<br>- So after free?<br>- Yes.<br>- Wonderful.<br>- How big is it?<br>- 40 square meters.<br>- The announcement lists 500 euros.<br>- Is that with or without charges?<br>- That is the Loie without charges.<br>- Charges are about 80 euros.<br>- Oh I see.<br>- Where is the studio located?<br>- In a residence&#44; only at the Gär.<br>- Is there a balcony?<br>- No&#44; unfortunately not.<br>- Are pet doors allowed?<br>- I have a dog.<br>- No&#44; I’m sorry.<br>- That won’t work.<br>- Shame.<br>- Thanks for the information.<br>- Look at the other offers on our site wuning.lu.<br>- We also have more studies to leave.<br>- If you have questions&#44; call you happy Stärnkirchen.<br>- Adi.<br>- Adi.</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_a85ee508f08d_A2_KAPITEL_2_Audio27_001.mp3]</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Lauschtert den Dialog.<br>- Ass dat richteg oder falsch?<br>- Zeichnt un.</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- Listen to the dialogue.<br>- Is that right or wrong?<br>- Draw and.</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Lauschtert den Dialog.<br>- Ass dat richteg oder falsch?<br>- Zeichnt un.</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_a85ee508f08d_A2_KAPITEL_2_Audio27_001.mp3]</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- Listen to the dialogue.<br>- Is that right or wrong?<br>- Draw and.</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_16c6c16ac6ce_A2_KAPITEL_2_Audio27_002.mp3]</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Bonjour&#44; mäi Numm ass Nathalie Steichen.<br>- Ech hunn Är Annonce an der Zeitung gesinn.<br>- Dir hutt eng Wunneng bei Dikrech ze verlounen. Ass dat richteg?<br>- Jo.<br>- Ass d&#x27;Appartement nach fräi?<br>- Jo&#44; mee vläicht sinn interesséiert.<br>- Vu wou ass et genee?<br>- Et ass zu Eppelduerf&#44; net wäit vun Ettelbreck an Dikrech.<br>- Weigroß ass et?<br>- 54 Quadratmeter.<br>- Wéi vill ass de Loyé?<br>- 567 Euro mat de Chargen.<br>- Gëtt et eng Garage?<br>- Nee&#44; mee fir 30 Euro de Mount kënnt dir eng Parkplaz lounen.<br>- De private Parking ass direkt bei der Entrée vum Appartementshaus.<br>- Sinn Hausdieren erlaabt?<br>- Ech hunn en Katz.<br>- Jo&#44; dat ass kee Problem.<br>- Ech si ganz interesséiert&#44; kënne mir Rendezvous maache fir eng Visite?<br>- Jo&#44; natierlech.</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- Hello&#44; my name is Nathalie Steichen.<br>- I saw your ad in the newspaper.<br>- You have an apartment for rent in Dikrech&#44; right?<br>- Yes.<br>- Is the apartment still free?<br>- Yes&#44; but I might be interested.<br>- Where is it exactly from?<br>- It is in Eppelduerf&#44; not far from Ettelbruck and Dikrech.<br>- How big is it?<br>- 54 square meters.<br>- How much is the rent?<br>- 567 Euro with charges.<br>- Is there a garage?<br>- No&#44; but for 30 Euro per month you can rent a parking space.<br>- The private parking is right at the entrance of the apartment building.<br>- Are pets allowed?<br>- I have a cat.<br>- Yes&#44; that’s not a problem.<br>- I am very interested&#44; can we arrange a meeting for a viewing?<br>- Yes&#44; of course.</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Bonjour&#44; mäi Numm ass Nathalie Steichen.<br>- Ech hunn Är Annonce an der Zeitung gesinn.<br>- Dir hutt eng Wunneng bei Dikrech ze verlounen. Ass dat richteg?<br>- Jo.<br>- Ass d&#x27;Appartement nach fräi?<br>- Jo&#44; mee vläicht sinn interesséiert.<br>- Vu wou ass et genee?<br>- Et ass zu Eppelduerf&#44; net wäit vun Ettelbreck an Dikrech.<br>- Weigroß ass et?<br>- 54 Quadratmeter.<br>- Wéi vill ass de Loyé?<br>- 567 Euro mat de Chargen.<br>- Gëtt et eng Garage?<br>- Nee&#44; mee fir 30 Euro de Mount kënnt dir eng Parkplaz lounen.<br>- De private Parking ass direkt bei der Entrée vum Appartementshaus.<br>- Sinn Hausdieren erlaabt?<br>- Ech hunn en Katz.<br>- Jo&#44; dat ass kee Problem.<br>- Ech si ganz interesséiert&#44; kënne mir Rendezvous maache fir eng Visite?<br>- Jo&#44; natierlech.</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_16c6c16ac6ce_A2_KAPITEL_2_Audio27_002.mp3]</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- Hello&#44; my name is Nathalie Steichen.<br>- I saw your ad in the newspaper.<br>- You have an apartment for rent in Dikrech&#44; right?<br>- Yes.<br>- Is the apartment still free?<br>- Yes&#44; but I might be interested.<br>- Where is it exactly from?<br>- It is in Eppelduerf&#44; not far from Ettelbruck and Dikrech.<br>- How big is it?<br>- 54 square meters.<br>- How much is the rent?<br>- 567 Euro with charges.<br>- Is there a garage?<br>- No&#44; but for 30 Euro per month you can rent a parking space.<br>- The private parking is right at the entrance of the apartment building.<br>- Are pets allowed?<br>- I have a cat.<br>- Yes&#44; that’s not a problem.<br>- I am very interested&#44; can we arrange a meeting for a viewing?<br>- Yes&#44; of course.</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_b3993aeb946e_A2_KAPITEL_2_Audio28_001.mp3]</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Kuckt Bild.<br>- Liest aloud stat en Text.</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- Look at the picture.<br>- Read aloud while typing a text.</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Kuckt Bild.<br>- Liest aloud stat en Text.</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_b3993aeb946e_A2_KAPITEL_2_Audio28_001.mp3]</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- Look at the picture.<br>- Read aloud while typing a text.</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_0c3861378776_A2_KAPITEL_2_Audio28_002.mp3]</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Hei hunn ech en Haus zu Fayenen.<br>- Et ass schéin a modern&#44; an et huet keng direkt Noperen.<br>- Um Rez-de-Chaussée gëtt et eng Kichen&#44; en Iesszëmmer&#44; eng Stuff an eng separat Toilette.<br>- Um éischte Stack sinn Buedzëmmer an dräi Zëmmeren.<br>- D&#x27;Haus huet kee Balcon&#44; mee e Gaart an eng flott Terrasse.<br>- Et huet kee Keller&#44; mee eng grouss Garage an e Späicher.<br>- Interesséiert dech dat?</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- I have a house in Fayenne.<br>- It is nice and modern&#44; and it has no direct neighbors.<br>- On the ground floor there is a kitchen&#44; a dining room&#44; a living room&#44; and a separate toilet.<br>- On the first floor there are bathrooms and three bedrooms.<br>- The house has no balcony&#44; but a garden and a nice terrace.<br>- It has no cellar&#44; but a large garage and a storage room.<br>- Are you interested in that?</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Hei hunn ech en Haus zu Fayenen.<br>- Et ass schéin a modern&#44; an et huet keng direkt Noperen.<br>- Um Rez-de-Chaussée gëtt et eng Kichen&#44; en Iesszëmmer&#44; eng Stuff an eng separat Toilette.<br>- Um éischte Stack sinn Buedzëmmer an dräi Zëmmeren.<br>- D&#x27;Haus huet kee Balcon&#44; mee e Gaart an eng flott Terrasse.<br>- Et huet kee Keller&#44; mee eng grouss Garage an e Späicher.<br>- Interesséiert dech dat?</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_0c3861378776_A2_KAPITEL_2_Audio28_002.mp3]</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- I have a house in Fayenne.<br>- It is nice and modern&#44; and it has no direct neighbors.<br>- On the ground floor there is a kitchen&#44; a dining room&#44; a living room&#44; and a separate toilet.<br>- On the first floor there are bathrooms and three bedrooms.<br>- The house has no balcony&#44; but a garden and a nice terrace.<br>- It has no cellar&#44; but a large garage and a storage room.<br>- Are you interested in that?</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_6180f2f9b152_A2_KAPITEL_2_Audio29_001.mp3]</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Wat wöht aus?<br>- Lauschtert a kreizt un.<br>- Mei Haus ass kleng&#44; mee ganz gemittlech.<br>- Um Rez-de-Chaussee sinn Kichen&#44; Stuff an eng separat Toilette.<br>- Et gëtt keen Iesszëmmer.<br>- Meesst normalerweis an der Kichen.<br>- Wann mer Besuch hun&#44; iessme an der Stuff.<br>- Um éischte Stack sinn Bootszimmer an zwee Schlofzëmmeren&#44;<br>- lenks ass d&#x27;Elterschlofzëmmer&#44;<br>- a rechts ass d&#x27;Kannerschlofzëmmer.<br>- Mir hun e klengen Gaart&#44; mee mir hun keng Terrasse.<br>- An der Garage ass Plaz fir den Auto a fir Sachen ze stockéieren.<br>- Mir hun kee Keller a kee Speicher.</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- What does it matter?<br>- Listen and cross-check.<br>- My house is small&#44; but very cozy.<br>- On the ground floor there are kitchen&#44; living room and a separate toilet.<br>- There is no dining room.<br>- Mostly in the kitchen.<br>- When we have guests&#44; we eat in the living room.<br>- On the first floor are a laundry room and two bedrooms&#44;<br>- on the left is the parents&#x27; bedroom&#44;<br>- and on the right is the children&#x27;s bedroom.<br>- We have a small garden&#44; but we have no terrace.<br>- In the garage there is space for the car and for storing things.<br>- We have no basement and no attic.</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Wat wöht aus?<br>- Lauschtert a kreizt un.<br>- Mei Haus ass kleng&#44; mee ganz gemittlech.<br>- Um Rez-de-Chaussee sinn Kichen&#44; Stuff an eng separat Toilette.<br>- Et gëtt keen Iesszëmmer.<br>- Meesst normalerweis an der Kichen.<br>- Wann mer Besuch hun&#44; iessme an der Stuff.<br>- Um éischte Stack sinn Bootszimmer an zwee Schlofzëmmeren&#44;<br>- lenks ass d&#x27;Elterschlofzëmmer&#44;<br>- a rechts ass d&#x27;Kannerschlofzëmmer.<br>- Mir hun e klengen Gaart&#44; mee mir hun keng Terrasse.<br>- An der Garage ass Plaz fir den Auto a fir Sachen ze stockéieren.<br>- Mir hun kee Keller a kee Speicher.</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_6180f2f9b152_A2_KAPITEL_2_Audio29_001.mp3]</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- What does it matter?<br>- Listen and cross-check.<br>- My house is small&#44; but very cozy.<br>- On the ground floor there are kitchen&#44; living room and a separate toilet.<br>- There is no dining room.<br>- Mostly in the kitchen.<br>- When we have guests&#44; we eat in the living room.<br>- On the first floor are a laundry room and two bedrooms&#44;<br>- on the left is the parents&#x27; bedroom&#44;<br>- and on the right is the children&#x27;s bedroom.<br>- We have a small garden&#44; but we have no terrace.<br>- In the garage there is space for the car and for storing things.<br>- We have no basement and no attic.</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_4ac46af0a960_A2_KAPITEL_2_Audio30_001.mp3]</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Ming Wunnung ass net immens grouss&#44; mee grouss genuch fir mech.<br>- Si ass um zweete Stack an engem Appartementshaus.<br>- Et gët eng Kichen&#44; eng Stuff&#44; e Schlofzëmmer an e Buedzëmmer mat Dusch&#44; mee ouni Buedbidden.<br>- Ming Wunnung ass ganz färweg.<br>- Kichen an Buedzëmmer sinn hellbloe&#44; Schlofzëmmer ass mof&#44; de Rescht ass gréng.<br>- Ech kache ganz gär&#44; mee ech spulle net gär.<br>- Mee dofir gët et jo eng Spullmaschinn.</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- My apartment is not very large&#44; but large enough for me.<br>- She is on the second floor in an apartment building.<br>- There is a kitchen&#44; a living room&#44; a bedroom and a bathroom with a shower&#44; but without a bathtub.<br>- My apartment is quite clean.<br>- The kitchen and bathroom are light blue&#44; the bedroom is purple&#44; the rest is green.<br>- I wash very gladly&#44; but I do not like washing up.<br>- But there is indeed a dishwasher.</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Ming Wunnung ass net immens grouss&#44; mee grouss genuch fir mech.<br>- Si ass um zweete Stack an engem Appartementshaus.<br>- Et gët eng Kichen&#44; eng Stuff&#44; e Schlofzëmmer an e Buedzëmmer mat Dusch&#44; mee ouni Buedbidden.<br>- Ming Wunnung ass ganz färweg.<br>- Kichen an Buedzëmmer sinn hellbloe&#44; Schlofzëmmer ass mof&#44; de Rescht ass gréng.<br>- Ech kache ganz gär&#44; mee ech spulle net gär.<br>- Mee dofir gët et jo eng Spullmaschinn.</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_4ac46af0a960_A2_KAPITEL_2_Audio30_001.mp3]</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- My apartment is not very large&#44; but large enough for me.<br>- She is on the second floor in an apartment building.<br>- There is a kitchen&#44; a living room&#44; a bedroom and a bathroom with a shower&#44; but without a bathtub.<br>- My apartment is quite clean.<br>- The kitchen and bathroom are light blue&#44; the bedroom is purple&#44; the rest is green.<br>- I wash very gladly&#44; but I do not like washing up.<br>- But there is indeed a dishwasher.</div></div>
