#separator:comma
#html:true
#columns:Front,Back
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_7ad2bfcfb81a_B1_KAPITEL_1_B1_AUDIO_06_001.mp3]</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- An éischten Deeg&#44; wou ech mat mengen Elteren op Lëtzebuerg koum&#44; ass ech direkt an eng Klass derbäi komm.<br>- Ech hu meng Frënn an Italien vermësst&#44; mee et war och flott nei Leit aus der ganzer Welt kennenzeléieren.<br>- A meng Proffen an der Schoul ware nach ëmmer ganz hëllefsbereet.</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- No primeiro dia em que vim para Luxemburgo com meus pais&#44; eu fui direto para uma turma.<br>- Eu senti falta dos meus amigos na Itália&#44; mas também foi legal conhecer pessoas novas do mundo inteiro.<br>- Os meus professores na escola ainda estavam muito prestativos.</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- An éischten Deeg&#44; wou ech mat mengen Elteren op Lëtzebuerg koum&#44; ass ech direkt an eng Klass derbäi komm.<br>- Ech hu meng Frënn an Italien vermësst&#44; mee et war och flott nei Leit aus der ganzer Welt kennenzeléieren.<br>- A meng Proffen an der Schoul ware nach ëmmer ganz hëllefsbereet.</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_7ad2bfcfb81a_B1_KAPITEL_1_B1_AUDIO_06_001.mp3]</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- No primeiro dia em que vim para Luxemburgo com meus pais&#44; eu fui direto para uma turma.<br>- Eu senti falta dos meus amigos na Itália&#44; mas também foi legal conhecer pessoas novas do mundo inteiro.<br>- Os meus professores na escola ainda estavam muito prestativos.</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_dcc964c23926_B1_KAPITEL_1_B1_AUDIO_07_001.mp3]</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Dass si op Lëtzebuerg komm&#44; well mäi Mann Lëtzebuerger ass a mir decidéiert hunn&#44; hei eng Famill ze grënnen.<br>- Seng Famill ass eng Frëndung vu Wunnen ëmmer esou gutt opgeholl.<br>- Ech hunn mech hei direkt doheem gefillt&#44; obwuel ech guer net no menger Hierkonft verlängt.</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- Que elas vieram ao Luxemburgo&#44; porque meu marido é luxemburguês e decidimos formar uma família aqui.<br>- A família dela é uma amizade de cônsorte morar sempre tão bem acolhida.<br>- Eu me senti em casa aqui imediatamente&#44; embora eu não ansiásse nem um pouco pela minha origem.</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Dass si op Lëtzebuerg komm&#44; well mäi Mann Lëtzebuerger ass a mir decidéiert hunn&#44; hei eng Famill ze grënnen.<br>- Seng Famill ass eng Frëndung vu Wunnen ëmmer esou gutt opgeholl.<br>- Ech hunn mech hei direkt doheem gefillt&#44; obwuel ech guer net no menger Hierkonft verlängt.</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_dcc964c23926_B1_KAPITEL_1_B1_AUDIO_07_001.mp3]</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- Que elas vieram ao Luxemburgo&#44; porque meu marido é luxemburguês e decidimos formar uma família aqui.<br>- A família dela é uma amizade de cônsorte morar sempre tão bem acolhida.<br>- Eu me senti em casa aqui imediatamente&#44; embora eu não ansiásse nem um pouco pela minha origem.</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_75df5eaff296_B1_KAPITEL_1_B1_AUDIO_08_001.mp3]</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Läustert den Ekton dilio a kontrolléiert.<br>- E süfe jo fönnef Joar mat meiner Familie auf Letzebursch gepläntert.<br>- Wéi mir hei ukomm sinn&#44; hatte mir nach keng Wuning an hun drei Wochen an engem Apart-Hotel gewoond.<br>- Eis Kanner waren nach klang&#44; demols hatte sie drei a fönnef Joar.<br>- Eglik war Summer an mir konnten viel erausgoen.<br>- Den Hotel war direkt bei engem klange Park mit enger flotter Spillplatz.<br>- Moies um mir Kaffee gedronk&#44; an dann sind mir auf die Spillplatz gangen.<br>- Am Ufank hun Kanner immer allein gespielt.<br>- Mir dun hun sie sehr e pur klang Spielkommode fond.<br>- Mir Kanner hun richtig Italienisch geschwart&#44; mir für sie an hier Neu frönn war dat kee Problem.<br>- Enges Dags&#44; so nur zwei Wochen&#44; war ein Frau mit einem klangen Jong von ungefähr vier Joar op der Spillplatz.<br>- Öch hat sie vierdrun nach nie do gesehn.<br>- Hire Jong hat eleng am Sand gespilt&#44; hier nur zuschnitt für die aner Kanner interessiert.<br>- Ob eemol huet hien ugefang ganz hart zu sungen&#44; en italienisch Kannerlied.<br>- Mir Kanner hun verdächt komisch geguckt&#44; an dun hu sie hart matgesungen.<br>- Sie hun dat Lied natürlich kannt.<br>- A so sind sie Mama nisch an Gespräch komm.<br>- A wat witzisch war&#44; sie ware go net aus Italien&#44; mir aus Brasilien.<br>- Die Kleingen hat dat Lied aus einer internationalen Kriesch geleiert.<br>- Zu guter Lescht hun Kanner allmatt nie gespilt&#44; an sie noch haut nach frönn.</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- Ouve o Ekton dilio e controla.<br>- Uma doce sim cinco anos com minha família na Letzebursch plântert.<br>- Quando chegamos aqui&#44; ainda não tínhamos casa e morávamos em um Apart-Hotel há três semanas.<br>- Nossos filhos ainda eram pequenos&#44; na verdade tinham três a cinco anos.<br>- O verão finalmente chegou e nós pudemos sair muito.<br>- O hotel ficava bem perto de um parque barulhento com um playground.<br>- De manhã tomamos café e depois fomos para o playground.<br>- No começo as crianças brincavam sozinhas.<br>- Nós encontramos uma roupinha de brinquedo muito legal para elas.<br>- Nossos filhos falavam bem italiano&#44; mas para eles aprenderem aqui não era problema.<br>- Um dia curto&#44; apenas duas semanas&#44; era uma mulher com uma menina de cerca de quatro anos no playground.<br>- Eu já a vi quatro vezes&#44; mas ainda não a vi de novo.<br>- A menina estava brincando na areia&#44; ela apenas observava as outras crianças.<br>- De vez em quando começou a cantar muito alto uma canção infantil italiana.<br>- Nossos filhos olharam meio estranhos&#44; e então cantaram junto com ela.<br>- Elas conheciam naturalmente a canção.<br>- E assim a mamãe não participou da conversa.<br>- E o que era engraçado&#44; elas não eram italianas&#44; éramos do Brasil.<br>- O trecho diz que a canção foi aprendida em uma escola internacional.<br>- Por fim&#44; as crianças não brincaram mais em nenhum momento&#44; e ainda estavam tentando cantar a música.</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Läustert den Ekton dilio a kontrolléiert.<br>- E süfe jo fönnef Joar mat meiner Familie auf Letzebursch gepläntert.<br>- Wéi mir hei ukomm sinn&#44; hatte mir nach keng Wuning an hun drei Wochen an engem Apart-Hotel gewoond.<br>- Eis Kanner waren nach klang&#44; demols hatte sie drei a fönnef Joar.<br>- Eglik war Summer an mir konnten viel erausgoen.<br>- Den Hotel war direkt bei engem klange Park mit enger flotter Spillplatz.<br>- Moies um mir Kaffee gedronk&#44; an dann sind mir auf die Spillplatz gangen.<br>- Am Ufank hun Kanner immer allein gespielt.<br>- Mir dun hun sie sehr e pur klang Spielkommode fond.<br>- Mir Kanner hun richtig Italienisch geschwart&#44; mir für sie an hier Neu frönn war dat kee Problem.<br>- Enges Dags&#44; so nur zwei Wochen&#44; war ein Frau mit einem klangen Jong von ungefähr vier Joar op der Spillplatz.<br>- Öch hat sie vierdrun nach nie do gesehn.<br>- Hire Jong hat eleng am Sand gespilt&#44; hier nur zuschnitt für die aner Kanner interessiert.<br>- Ob eemol huet hien ugefang ganz hart zu sungen&#44; en italienisch Kannerlied.<br>- Mir Kanner hun verdächt komisch geguckt&#44; an dun hu sie hart matgesungen.<br>- Sie hun dat Lied natürlich kannt.<br>- A so sind sie Mama nisch an Gespräch komm.<br>- A wat witzisch war&#44; sie ware go net aus Italien&#44; mir aus Brasilien.<br>- Die Kleingen hat dat Lied aus einer internationalen Kriesch geleiert.<br>- Zu guter Lescht hun Kanner allmatt nie gespilt&#44; an sie noch haut nach frönn.</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_75df5eaff296_B1_KAPITEL_1_B1_AUDIO_08_001.mp3]</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- Ouve o Ekton dilio e controla.<br>- Uma doce sim cinco anos com minha família na Letzebursch plântert.<br>- Quando chegamos aqui&#44; ainda não tínhamos casa e morávamos em um Apart-Hotel há três semanas.<br>- Nossos filhos ainda eram pequenos&#44; na verdade tinham três a cinco anos.<br>- O verão finalmente chegou e nós pudemos sair muito.<br>- O hotel ficava bem perto de um parque barulhento com um playground.<br>- De manhã tomamos café e depois fomos para o playground.<br>- No começo as crianças brincavam sozinhas.<br>- Nós encontramos uma roupinha de brinquedo muito legal para elas.<br>- Nossos filhos falavam bem italiano&#44; mas para eles aprenderem aqui não era problema.<br>- Um dia curto&#44; apenas duas semanas&#44; era uma mulher com uma menina de cerca de quatro anos no playground.<br>- Eu já a vi quatro vezes&#44; mas ainda não a vi de novo.<br>- A menina estava brincando na areia&#44; ela apenas observava as outras crianças.<br>- De vez em quando começou a cantar muito alto uma canção infantil italiana.<br>- Nossos filhos olharam meio estranhos&#44; e então cantaram junto com ela.<br>- Elas conheciam naturalmente a canção.<br>- E assim a mamãe não participou da conversa.<br>- E o que era engraçado&#44; elas não eram italianas&#44; éramos do Brasil.<br>- O trecho diz que a canção foi aprendida em uma escola internacional.<br>- Por fim&#44; as crianças não brincaram mais em nenhum momento&#44; e ainda estavam tentando cantar a música.</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_96b03c58b66c_B1_KAPITEL_1_B1_AUDIO_09_001.mp3]</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Liest a lauscht dat Textofschnitt.<br>- Aus Indien op Letzebuerg.<br>- De Kumar ass an Indien gebuer an opgewues.<br>- Hien huet sech schonn als Kand fir Medizin interesséiert.<br>- An dofir ass hien op Duni gaangen&#44; fir Dokter ze ginn.<br>- Noem Studium huet hie seng eegen Praxis zu New Delhi opgemaach.<br>- An als Generalist geschafft.<br>- Den Ennerscheed tëscht Ärm a Räich ass grouss an Indien.<br>- An de Kumar huet sech sozial staark engagéiert.<br>- An am iehme Kachiefen der Staat seng medizinescht Hëllef ugebueden.<br>- Op engem Kongress zu London huet de Kumar eng Lëtzebuergerin kennengeléiert.<br>- Hien ass sech verléift.<br>- No zwee Joer Fernbezéiung hunn de Elisabeth an de Kumar sech an Indien an och zu Lëtzebuerg bestuet.<br>- An decidéiert&#44; sech zu Lëtzebuerg néierzelassen.<br>- Fir sech zesummen hiert Liewen opzebauen an eng Famill ze grënnen.<br>- De Migratioun op Lëtzebuerg war net einfach fir de Kumar.<br>- Well hie seng Famill an Indien verluer huet.<br>- A seng Praxis huet missen opginn.<br>- Zu Lëtzebuerg konnt hien net méi als Dokter schaffen.<br>- De Kumar huet Hindi&#44; Urdu an Englesch geschwat&#44; wéi hien op Lëtzebuerg komm ass.<br>- Fir um Aarbechtsmarché eng Chance ze hunn&#44; huet hien intensiv Franséisch a Lëtzebuergesch geléiert.<br>- De leschte Joer huet de Kumar als Interim a verschiddene Laboratoiren a Büroen geschafft.<br>- Duerch Kollegen ass hien dann an Kontakt komm mat enger Organisatioun&#44; déi medizinesch Hëllef a Krisengebitter liwwert.<br>- Mat senger berufflecher Erfahrung war de Kumar e Gewënner fir d’Organisatioun.<br>- Sënnerher ass hien oft am Ausland.<br>- A wount hei zu Lëtzebuerg fir si aktiv.<br>- A këmmert sech ëm Impfprojeten an anere Weltlänner.<br>- De Kumar huet de Kontakt mat sengem heemechten Erwuess verluer.<br>- No zwee Joer flitt hien mat senger Fra an de Kanner op New Delhi&#44; fir d’Famill ze besichen.<br>- Hien huet och eng Fondatioun zu Lëtzebuerg gegrënnt.<br>- Fir Spenden fir Spriecherkanner an Indien ze sammelen.</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- Leia e ouça o corte do texto.<br>- Da Índia para Luxemburgo.<br>- O Kumar nasceu na Índia e cresceu.<br>- Ele já havia se interessado como criança pela medicina.<br>- E por isso foi para a universidade para se tornar médico.<br>- Depois de concluir os estudos&#44; abriu seu consultório em Nova Déhli.<br>- E atuou como generalista.<br>- A diferença entre pobre e rico é grande na Índia.<br>- E o Kumar envolveu-se fortemente socialmente.<br>- E na sua própria cozinha ofereceu ajuda médica ao estado.<br>- Em um congresso em Londres&#44; o Kumar conheceu uma mulher luxemburguesa.<br>- Ele se apaixonou.<br>- Após dois anos de relacionamento à distância&#44; Elisabeth e Kumar casaram-se na Índia e também em Luxemburgo.<br>- E decidiram estabelecer residência em Luxemburgo.<br>- Para construir juntos suas vidas e formar uma família.<br>- A migração para Luxemburgo não foi fácil para o Kumar.<br>- Porque ele perdeu sua família na Índia.<br>- E em sua prática precisou desistir.<br>- Em Luxemburgo ele não pôde mais trabalhar como médico.<br>- O Kumar falava hindi&#44; urdu e inglês&#44; quando chegou a Luxemburgo.<br>- Para ter uma chance no mercado de trabalho&#44; ele aprendeu intensivamente francês e luxemburguês.<br>- No último ano o Kumar atuou como interventor em vários laboratórios e escritórios.<br>- Através de colegas ele acabou entrando em contato com uma organização que fornece ajuda médica em áreas de crise.<br>- Com sua experiência profissional&#44; o Kumar foi um vencedor para a organização.<br>- Ele está muitas vezes no exterior.<br>- E mora aqui em Luxemburgo para ela ativamente.<br>- E cuida de projetos de vacinação em outros países.<br>- O Kumar perdeu o contato com seu pai de criação.<br>- Após dois anos ele voa com sua esposa e filhos para Nova Déhli para visitar a família.<br>- Ele também fundou uma fundação em Luxemburgo.<br>- Para arrecadar doações para crianças surdas na Índia.</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Liest a lauscht dat Textofschnitt.<br>- Aus Indien op Letzebuerg.<br>- De Kumar ass an Indien gebuer an opgewues.<br>- Hien huet sech schonn als Kand fir Medizin interesséiert.<br>- An dofir ass hien op Duni gaangen&#44; fir Dokter ze ginn.<br>- Noem Studium huet hie seng eegen Praxis zu New Delhi opgemaach.<br>- An als Generalist geschafft.<br>- Den Ennerscheed tëscht Ärm a Räich ass grouss an Indien.<br>- An de Kumar huet sech sozial staark engagéiert.<br>- An am iehme Kachiefen der Staat seng medizinescht Hëllef ugebueden.<br>- Op engem Kongress zu London huet de Kumar eng Lëtzebuergerin kennengeléiert.<br>- Hien ass sech verléift.<br>- No zwee Joer Fernbezéiung hunn de Elisabeth an de Kumar sech an Indien an och zu Lëtzebuerg bestuet.<br>- An decidéiert&#44; sech zu Lëtzebuerg néierzelassen.<br>- Fir sech zesummen hiert Liewen opzebauen an eng Famill ze grënnen.<br>- De Migratioun op Lëtzebuerg war net einfach fir de Kumar.<br>- Well hie seng Famill an Indien verluer huet.<br>- A seng Praxis huet missen opginn.<br>- Zu Lëtzebuerg konnt hien net méi als Dokter schaffen.<br>- De Kumar huet Hindi&#44; Urdu an Englesch geschwat&#44; wéi hien op Lëtzebuerg komm ass.<br>- Fir um Aarbechtsmarché eng Chance ze hunn&#44; huet hien intensiv Franséisch a Lëtzebuergesch geléiert.<br>- De leschte Joer huet de Kumar als Interim a verschiddene Laboratoiren a Büroen geschafft.<br>- Duerch Kollegen ass hien dann an Kontakt komm mat enger Organisatioun&#44; déi medizinesch Hëllef a Krisengebitter liwwert.<br>- Mat senger berufflecher Erfahrung war de Kumar e Gewënner fir d’Organisatioun.<br>- Sënnerher ass hien oft am Ausland.<br>- A wount hei zu Lëtzebuerg fir si aktiv.<br>- A këmmert sech ëm Impfprojeten an anere Weltlänner.<br>- De Kumar huet de Kontakt mat sengem heemechten Erwuess verluer.<br>- No zwee Joer flitt hien mat senger Fra an de Kanner op New Delhi&#44; fir d’Famill ze besichen.<br>- Hien huet och eng Fondatioun zu Lëtzebuerg gegrënnt.<br>- Fir Spenden fir Spriecherkanner an Indien ze sammelen.</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_96b03c58b66c_B1_KAPITEL_1_B1_AUDIO_09_001.mp3]</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- Leia e ouça o corte do texto.<br>- Da Índia para Luxemburgo.<br>- O Kumar nasceu na Índia e cresceu.<br>- Ele já havia se interessado como criança pela medicina.<br>- E por isso foi para a universidade para se tornar médico.<br>- Depois de concluir os estudos&#44; abriu seu consultório em Nova Déhli.<br>- E atuou como generalista.<br>- A diferença entre pobre e rico é grande na Índia.<br>- E o Kumar envolveu-se fortemente socialmente.<br>- E na sua própria cozinha ofereceu ajuda médica ao estado.<br>- Em um congresso em Londres&#44; o Kumar conheceu uma mulher luxemburguesa.<br>- Ele se apaixonou.<br>- Após dois anos de relacionamento à distância&#44; Elisabeth e Kumar casaram-se na Índia e também em Luxemburgo.<br>- E decidiram estabelecer residência em Luxemburgo.<br>- Para construir juntos suas vidas e formar uma família.<br>- A migração para Luxemburgo não foi fácil para o Kumar.<br>- Porque ele perdeu sua família na Índia.<br>- E em sua prática precisou desistir.<br>- Em Luxemburgo ele não pôde mais trabalhar como médico.<br>- O Kumar falava hindi&#44; urdu e inglês&#44; quando chegou a Luxemburgo.<br>- Para ter uma chance no mercado de trabalho&#44; ele aprendeu intensivamente francês e luxemburguês.<br>- No último ano o Kumar atuou como interventor em vários laboratórios e escritórios.<br>- Através de colegas ele acabou entrando em contato com uma organização que fornece ajuda médica em áreas de crise.<br>- Com sua experiência profissional&#44; o Kumar foi um vencedor para a organização.<br>- Ele está muitas vezes no exterior.<br>- E mora aqui em Luxemburgo para ela ativamente.<br>- E cuida de projetos de vacinação em outros países.<br>- O Kumar perdeu o contato com seu pai de criação.<br>- Após dois anos ele voa com sua esposa e filhos para Nova Déhli para visitar a família.<br>- Ele também fundou uma fundação em Luxemburgo.<br>- Para arrecadar doações para crianças surdas na Índia.</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_4226caf05a49_B1_KAPITEL_1_B1_AUDIO_10_001.mp3]</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Lauschtert déi zwéi Gespréicher.<br>- Entmamt komm aart an entmamt seng a Fra.<br>- Iwwer wat fir Themen schwätze si?<br>- Héiert Dir dat am éischte Gespréich&#44; am zweete Gespréich oder an deenen zwou?<br>- Notéiert 1&#44; 2 oder 1 an 2.</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- Ouça os dois interlocutores.<br>- Entmamt komm aart an entmamt seng a Fra.<br>- Sobre quais temas eles conversam?<br>- Você ouve isso na primeira conversa&#44; na segunda conversa ou em ambas?<br>- Anote 1&#44; 2 ou 1 e 2.</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Lauschtert déi zwéi Gespréicher.<br>- Entmamt komm aart an entmamt seng a Fra.<br>- Iwwer wat fir Themen schwätze si?<br>- Héiert Dir dat am éischte Gespréich&#44; am zweete Gespréich oder an deenen zwou?<br>- Notéiert 1&#44; 2 oder 1 an 2.</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_4226caf05a49_B1_KAPITEL_1_B1_AUDIO_10_001.mp3]</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- Ouça os dois interlocutores.<br>- Entmamt komm aart an entmamt seng a Fra.<br>- Sobre quais temas eles conversam?<br>- Você ouve isso na primeira conversa&#44; na segunda conversa ou em ambas?<br>- Anote 1&#44; 2 ou 1 e 2.</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_87ff5b9c5b72_B1_KAPITEL_1_B1_AUDIO_10_002.mp3]</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- So kummer&#44; erzähl eis mol.<br>- Wéi bass du eigentlech op Letzebuerg komm?<br>- Mäi du&#44; Elisabeth&#44; fir eis war kloer&#44; dass mir net an Indien met zu Letzebuerg welle wunnen.<br>- A vu wou dir isch kennengeléiert?<br>- Dat war ob engem Kongress zu London.<br>- Et war leeft ob den eeschte Bléck.<br>- Ah jo&#44; dat sollt ginn.<br>- Wos du dann direkt op Letzebuerg wulle komm?<br>- Oh nee&#44; so säge as dat och net gangen.<br>- Äresch no zwee Joafermanganz dis Idee ghat.<br>- Dat warren awer zwee schweia Joa.<br>- An du nu die jo schon direkt bestuet?<br>- Jo&#44; a mir husegurt zweu Hochzeite gefeiert.<br>- Eng an Indien an eng zu Letzebuerg.<br>- Waret fir disch am Ufank dannet schweia hei zu Letzebuerg?<br>- Nee&#44; goen net.<br>- Isch hat jo de Elisabeth.<br>- Isch war froh&#44; dass mir net mi esofil getrennt wären.<br>- Just dat mat der Sproch wär net so einfach.<br>- Isch hun Hindi&#44; Urdu an Englisch geschwäht&#44; an hai geht alles op Letzebuerisch a Franzéis.<br>- An deng Arbesch als Doktor?<br>- Tjo&#44; isch geh jo gehaia als Doktor schaffen&#44; mee dat geht leider net.<br>- Isch hun zwar viel aner Aufgaben&#44; mee isch vermisse ming Praxis an ming richtig Arbesch als Journalist.<br>- Dat kann isch ma vierstellen.</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- Então&#44; conte-me uma coisa.<br>- Qual é o seu nome do Luxemburguês mesmo?<br>- Meu&#44; Elisabeth&#44; para ficarmos claros&#44; que não queremos morar na Índia com Luxemburgo.<br>- E de onde você é?<br>- Isso foi em um congresso em Londres.<br>- Estava vivo ao primeiro olhar.<br>- Ah sim&#44; isso deveria acontecer.<br>- E você então viria diretamente para Luxemburgo?<br>- Oh não&#44; dizem que isso também não deu certo.<br>- Sua ideia surgiu após dois anos de idade.<br>- Isso durou dois longos anos.<br>- E você já está casada?<br>- Sim&#44; e nós comemoramos dois casamentos.<br>- Um na Índia e outro em Luxemburgo.<br>- Você estava para começar ali em Luxemburgo?<br>- Não&#44; não dá.<br>- Tinha eu Elisabeth.<br>- Eu fiquei feliz por não termos sido separados.<br>- Só que com a língua não seria tão fácil.<br>- Eu falo Hindi&#44; Urdu e Inglês&#44; e tudo isso agora em Luxemburguês e francês.<br>- E o seu trabalho como médico?<br>- Bem&#44; eu vou me tornar médico&#44; mas infelizmente não dá.<br>- Tenho muitas outras tarefas&#44; mas sinto falta da prática e do meu trabalho como jornalista.<br>- Posso explicar isso.</div></div>
