#separator:comma
#html:true
#columns:Front,Back
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_5161633df556_A2_KAPITEL_4_Audio66_006.mp3]</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Och wéi waarm ass dat hei?<br>- Ech hoffen&#44; du hues genuch T-Shirts dobäi.<br>- Dat hei ass mäi Lieblings-T-Shirt.<br>- De passt och super bei mäi neie Bermuda-Short.<br>- De Wanter war awer lo séier do.<br>- Eglëch hunn ech mäi gudde warme Wantermantel a mäi wäisse Schal&#44;<br>- a mäi neie Stiefel si gutt fir an de Schnéi.<br>- En Anorak&#44; eng Warmbox&#44; déck Strëmp<br>- an virun allem eng Mutz fir dobaussen et kal ze kréien.<br>- Ech sinn also gutt equipéiert fir de Wanter.</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- How warm is it in here?<br>- I hope you brought enough T-shirts.<br>- This here is my favorite T-shirt.<br>- It fits also great with my new Bermuda shorts.<br>- The winter was quite quickly here&#44; though.<br>- Sometimes I have my warm winter coat and my white scarf&#44;<br>- and my new boots are good for the snow.<br>- An anorak&#44; a warm jacket&#44; thick socks<br>- and above all a beanie to stay warm outside.<br>- I am well equipped for the winter.</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Och wéi waarm ass dat hei?<br>- Ech hoffen&#44; du hues genuch T-Shirts dobäi.<br>- Dat hei ass mäi Lieblings-T-Shirt.<br>- De passt och super bei mäi neie Bermuda-Short.<br>- De Wanter war awer lo séier do.<br>- Eglëch hunn ech mäi gudde warme Wantermantel a mäi wäisse Schal&#44;<br>- a mäi neie Stiefel si gutt fir an de Schnéi.<br>- En Anorak&#44; eng Warmbox&#44; déck Strëmp<br>- an virun allem eng Mutz fir dobaussen et kal ze kréien.<br>- Ech sinn also gutt equipéiert fir de Wanter.</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_5161633df556_A2_KAPITEL_4_Audio66_006.mp3]</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- How warm is it in here?<br>- I hope you brought enough T-shirts.<br>- This here is my favorite T-shirt.<br>- It fits also great with my new Bermuda shorts.<br>- The winter was quite quickly here&#44; though.<br>- Sometimes I have my warm winter coat and my white scarf&#44;<br>- and my new boots are good for the snow.<br>- An anorak&#44; a warm jacket&#44; thick socks<br>- and above all a beanie to stay warm outside.<br>- I am well equipped for the winter.</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_28ccfbb831c3_A2_KAPITEL_4_Audio67_001.mp3]</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Lauschtert nach eng Kéier: Wat fir Kleeder hunn iech?<br>- Kuckt un a kontrolléiert an den Text er.<br>- Eent.<br>- Ech hunn haut en Interview fir eng nei Plaz.<br>- Dofir do ech mech extra schick un.<br>- Ech dinn mäi neie grousse Tayer a meng tallekeschong un.<br>- Da maache mir e gudden Androck.</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- Listen one more time: What clothes do you have?<br>- Look up and check the text again.<br>- One.<br>- I have an interview today for a new place.<br>- Therefore I dress up extra nicely.<br>- I put on my new big Tayer and my tallekeschong.</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Lauschtert nach eng Kéier: Wat fir Kleeder hunn iech?<br>- Kuckt un a kontrolléiert an den Text er.<br>- Eent.<br>- Ech hunn haut en Interview fir eng nei Plaz.<br>- Dofir do ech mech extra schick un.<br>- Ech dinn mäi neie grousse Tayer a meng tallekeschong un.<br>- Da maache mir e gudden Androck.</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_28ccfbb831c3_A2_KAPITEL_4_Audio67_001.mp3]</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- Listen one more time: What clothes do you have?<br>- Look up and check the text again.<br>- One.<br>- I have an interview today for a new place.<br>- Therefore I dress up extra nicely.<br>- I put on my new big Tayer and my tallekeschong.</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_ea675e7a929a_A2_KAPITEL_4_Audio68_001.mp3]</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Fir ze schaffen&#44; doen ech all Dag meng blo Salopette un&#44; en alen Hiem an e Pullover.<br>- An haut hues du och eng Jackett&#44; vun dem Michelers.</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- To work&#44; I wear my blue overalls all day&#44; the entire hood and a sweater.<br>- And today you also wear a jacket&#44; from the Michelers.</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Fir ze schaffen&#44; doen ech all Dag meng blo Salopette un&#44; en alen Hiem an e Pullover.<br>- An haut hues du och eng Jackett&#44; vun dem Michelers.</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_ea675e7a929a_A2_KAPITEL_4_Audio68_001.mp3]</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- To work&#44; I wear my blue overalls all day&#44; the entire hood and a sweater.<br>- And today you also wear a jacket&#44; from the Michelers.</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_249213a52fdb_A2_KAPITEL_4_Audio69_001.mp3]</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Ech verkafen exotesch Uebst um Supermarché.<br>- Mee ech stoe mäin traditionellt afrikanescht Kleed och un&#44; wann mir eng Familljefeier hunn.<br>- Mir kleden eis gär ganz faarweg.<br>- Et ass eng Konscht&#44; jidde Fall op den Kapp ze bannen.</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- I am selling exotic fruit at the supermarket.<br>- But I also wear my traditional African dress when we have a family celebration.<br>- We like to dress ourselves in bright colors.<br>- It is an art&#44; in any case to wrap the cap.</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Ech verkafen exotesch Uebst um Supermarché.<br>- Mee ech stoe mäin traditionellt afrikanescht Kleed och un&#44; wann mir eng Familljefeier hunn.<br>- Mir kleden eis gär ganz faarweg.<br>- Et ass eng Konscht&#44; jidde Fall op den Kapp ze bannen.</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_249213a52fdb_A2_KAPITEL_4_Audio69_001.mp3]</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- I am selling exotic fruit at the supermarket.<br>- But I also wear my traditional African dress when we have a family celebration.<br>- We like to dress ourselves in bright colors.<br>- It is an art&#44; in any case to wrap the cap.</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_95cd2780f1b5_A2_KAPITEL_4_Audio70_001.mp3]</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Faya!<br>- Haut kreen ech mäin Diplom an der Chambre de Commerce.<br>- Dat ass eng gutt Geleeënheet fir emol e Kostüm mat Krawatt unzedoen.</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- Fate!<br>- Today I am delivering my diploma at the Chamber of Commerce.<br>- That is a good opportunity to wear a costume with a tie.</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Faya!<br>- Haut kreen ech mäin Diplom an der Chambre de Commerce.<br>- Dat ass eng gutt Geleeënheet fir emol e Kostüm mat Krawatt unzedoen.</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_95cd2780f1b5_A2_KAPITEL_4_Audio70_001.mp3]</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- Fate!<br>- Today I am delivering my diploma at the Chamber of Commerce.<br>- That is a good opportunity to wear a costume with a tie.</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_f9e41993895f_A2_KAPITEL_4_Audio71_001.mp3]</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Et geet dem Moien Zäit&#44; fir e bësse Sport ze maachen.<br>- Dat mécht vill Spaass.<br>- Ech stoe mäi neien Outfit un: Top&#44; Joggingsbox an meng super bequem nei Turnschlappen.</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- It is time to say hello to do a bit of sport.</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Et geet dem Moien Zäit&#44; fir e bësse Sport ze maachen.<br>- Dat mécht vill Spaass.<br>- Ech stoe mäi neien Outfit un: Top&#44; Joggingsbox an meng super bequem nei Turnschlappen.</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_f9e41993895f_A2_KAPITEL_4_Audio71_001.mp3]</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- It is time to say hello to do a bit of sport.</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_098da2ed9139_A2_KAPITEL_4_Audio72_001.mp3]</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Kann ee scho esou op Party goen?<br>- En heem an eng Jeansbox ass jo net esou schick&#44;<br>- mee ech hunn keng Loscht op vill Chichi.</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- Can one go to a party like that already?<br>- A home and a jeans box is not that fancy&#44;<br>- but I do not feel like a lot of fuss.</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Kann ee scho esou op Party goen?<br>- En heem an eng Jeansbox ass jo net esou schick&#44;<br>- mee ech hunn keng Loscht op vill Chichi.</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_098da2ed9139_A2_KAPITEL_4_Audio72_001.mp3]</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- Can one go to a party like that already?<br>- A home and a jeans box is not that fancy&#44;<br>- but I do not feel like a lot of fuss.</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_b6a82b37d626_A2_KAPITEL_4_Audio73_001.mp3]</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Wéi flott a wéi lëfteg ass d&#x27;Rei Kéier!<br>- Grad dat richtegt fir an der Vakanz bei 30 Grad.<br>- Eng Jackett brauch ech haut bestëmmt net.</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- How nice and how light is this time!<br>- Exactly the right thing for vacation at 30 degrees.<br>- I definitely don’t need a jacket today.</div></div>
