#separator:comma
#html:true
#columns:Front,Back
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_90b40e550b79_A2_KAPITEL_5_Audio101_005.mp3]</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Serieux?<br>- An elo ass et scho rem besser?</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- An elo ass et scho rem besser?</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Serieux?<br>- An elo ass et scho rem besser?</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_90b40e550b79_A2_KAPITEL_5_Audio101_005.mp3]</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- An elo ass et scho rem besser?</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_3beb29829530_A2_KAPITEL_5_Audio101_006.mp3]</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Jo&#44; ech hunn nach e bëssen de Schnapp&#44;<br>- mee et geet scho vill besser.</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- Sim&#44; eu ainda tenho um pouco de tosse&#44;<br>- mas já está indo muito melhor.</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Jo&#44; ech hunn nach e bëssen de Schnapp&#44;<br>- mee et geet scho vill besser.</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_3beb29829530_A2_KAPITEL_5_Audio101_006.mp3]</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- Sim&#44; eu ainda tenho um pouco de tosse&#44;<br>- mas já está indo muito melhor.</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_9c0dff8e438c_A2_KAPITEL_5_Audio102_001.mp3]</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Liest Sätz!<br>- Lauschtert Sazmelodien a markéiert Betounung mat engem Punkt.<br>- Ent.<br>- Wou gi mir dann dekeieren?</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- Ler frases!<br>- Ouça as frases e marque a entonação com um ponto.<br>- Ent<br>- Onde eu vou então marcar?</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Liest Sätz!<br>- Lauschtert Sazmelodien a markéiert Betounung mat engem Punkt.<br>- Ent.<br>- Wou gi mir dann dekeieren?</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_9c0dff8e438c_A2_KAPITEL_5_Audio102_001.mp3]</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- Ler frases!<br>- Ouça as frases e marque a entonação com um ponto.<br>- Ent<br>- Onde eu vou então marcar?</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_67dc186bde92_A2_KAPITEL_5_Audio102_002.mp3]</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Mir hunn de ganzen Dag gehoert.</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- Nós ouvimos o dia todo.</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Mir hunn de ganzen Dag gehoert.</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_67dc186bde92_A2_KAPITEL_5_Audio102_002.mp3]</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- Nós ouvimos o dia todo.</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_7207476dc224_A2_KAPITEL_5_Audio102_003.mp3]</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Ech hat keng Zäit fir eng Paus.</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- Eu não tenho tempo para uma pausa.</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Ech hat keng Zäit fir eng Paus.</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_7207476dc224_A2_KAPITEL_5_Audio102_003.mp3]</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- Eu não tenho tempo para uma pausa.</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_5df6bae484b1_A2_KAPITEL_5_Audio103_001.mp3]</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Liest a lauscht dat den Dialog.<br>- So&#44; den nächste Meindisch ass Feierdag?<br>- Jo&#44; dann hu mer e lange Weekend.<br>- Dat ass super!<br>- Wat solle mer dann de Weekend maachen?<br>- Wesst du loscht&#44; an de Müllerdaal ze fueren&#44; an do en Trëppeltuert ze maachen?<br>- Dat hu mer schonn laang net mi gemaach&#44; an d&#x27;Landschaft do ass wierklech immens.<br>- Jo&#44; de Müllerdaal ass flott&#44; mä ech hat awer éischter un eng aner Aktivitéit geduecht.<br>- Mir hu jo dräi Deeg Weekend.<br>- Mir kënne jo vläicht an d&#x27;Eislek fueren an och do iwernechten.<br>- Wat wëlls du dann am Eislek maachen?<br>- A wou wëlls du schlofen?<br>- Mä jo&#44; mir kënne jo zum Beispill d&#x27;Dierstellung Family of Man zu Klierf kucke goen an d&#x27;Buerg zu Veianen.<br>- Mir kënne nach op d&#x27;Stauséi fueren.<br>- Do am Naturpark ginn et e ganze Koup flott Aktivitéiten.<br>- Iwernechte kënne mer op engem Camping oder an der Jugendherberg zu Lultz oder zu Veianen.<br>- Camping?<br>- Awer riicht&#44; wat gëff dir das?<br>- Jo&#44; we gët dir iwerhaapt de Weekend?<br>- Wann net heite Lëtzebuerg schéngt&#44; kënne mer jo vläicht e klengen Ausfluch an eng Stad maachen.<br>- We wäret mat Paräis oder Prag?<br>- Oh jo&#44; dat ass eng gutt Iddi.<br>- Komm&#44; ma kucken emol d&#x27;Meteo&#44; an dann decidéiere mer&#44; wat mer maachen.</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- Leia e ouça este diálogo.<br>- Então&#44; o próximo fim de semana é feriado?<br>- Sim&#44; então temos um fim de semana longo.<br>- Isso é ótimo!<br>- O que devemos fazer no fim de semana?<br>- Você sabe&#44; ir para Müllerdaal&#44; e lá fazer uma Trëppeltuert?<br>- Isso não temos feito há muito tempo&#44; e a paisagem lá é realmente imensa.<br>- Sim&#44; Müllerdaal é bonito&#44; mas eu já tinha pensado em outra atividade.<br>- Temos justo três dias de fim de semana.<br>- Podemos talvez ir até o Eislek e ficar por lá.<br>- O que você quer fazer no Eislek?<br>- E onde você quer dormir?<br>- Mas sim&#44; podemos por exemplo assistir à Dierstellung Family of Man em Klierf e o castelo em Veianen.<br>- Também podemos ir até a Straußéi.<br>- No parque natural há muitas atividades legais.<br>- Podemos ficar acampando ou na casa do jovem em Lultz ou em Veianen.<br>- Acampamento?<br>- Além disso&#44; o que você prefere?<br>- Então&#44; para o fim de semana&#44; o que você prefere?<br>- Se não hoje Luxemburgo parece&#44; podemos talvez fazer uma pequena viagem a uma cidade.<br>- O que você acha de Paris ou Praga?<br>- Ah sim&#44; isso é uma boa ideia.<br>- Vamos dar uma olhada na meteorologia e então decidimos o que fazer.</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Liest a lauscht dat den Dialog.<br>- So&#44; den nächste Meindisch ass Feierdag?<br>- Jo&#44; dann hu mer e lange Weekend.<br>- Dat ass super!<br>- Wat solle mer dann de Weekend maachen?<br>- Wesst du loscht&#44; an de Müllerdaal ze fueren&#44; an do en Trëppeltuert ze maachen?<br>- Dat hu mer schonn laang net mi gemaach&#44; an d&#x27;Landschaft do ass wierklech immens.<br>- Jo&#44; de Müllerdaal ass flott&#44; mä ech hat awer éischter un eng aner Aktivitéit geduecht.<br>- Mir hu jo dräi Deeg Weekend.<br>- Mir kënne jo vläicht an d&#x27;Eislek fueren an och do iwernechten.<br>- Wat wëlls du dann am Eislek maachen?<br>- A wou wëlls du schlofen?<br>- Mä jo&#44; mir kënne jo zum Beispill d&#x27;Dierstellung Family of Man zu Klierf kucke goen an d&#x27;Buerg zu Veianen.<br>- Mir kënne nach op d&#x27;Stauséi fueren.<br>- Do am Naturpark ginn et e ganze Koup flott Aktivitéiten.<br>- Iwernechte kënne mer op engem Camping oder an der Jugendherberg zu Lultz oder zu Veianen.<br>- Camping?<br>- Awer riicht&#44; wat gëff dir das?<br>- Jo&#44; we gët dir iwerhaapt de Weekend?<br>- Wann net heite Lëtzebuerg schéngt&#44; kënne mer jo vläicht e klengen Ausfluch an eng Stad maachen.<br>- We wäret mat Paräis oder Prag?<br>- Oh jo&#44; dat ass eng gutt Iddi.<br>- Komm&#44; ma kucken emol d&#x27;Meteo&#44; an dann decidéiere mer&#44; wat mer maachen.</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_5df6bae484b1_A2_KAPITEL_5_Audio103_001.mp3]</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- Leia e ouça este diálogo.<br>- Então&#44; o próximo fim de semana é feriado?<br>- Sim&#44; então temos um fim de semana longo.<br>- Isso é ótimo!<br>- O que devemos fazer no fim de semana?<br>- Você sabe&#44; ir para Müllerdaal&#44; e lá fazer uma Trëppeltuert?<br>- Isso não temos feito há muito tempo&#44; e a paisagem lá é realmente imensa.<br>- Sim&#44; Müllerdaal é bonito&#44; mas eu já tinha pensado em outra atividade.<br>- Temos justo três dias de fim de semana.<br>- Podemos talvez ir até o Eislek e ficar por lá.<br>- O que você quer fazer no Eislek?<br>- E onde você quer dormir?<br>- Mas sim&#44; podemos por exemplo assistir à Dierstellung Family of Man em Klierf e o castelo em Veianen.<br>- Também podemos ir até a Straußéi.<br>- No parque natural há muitas atividades legais.<br>- Podemos ficar acampando ou na casa do jovem em Lultz ou em Veianen.<br>- Acampamento?<br>- Além disso&#44; o que você prefere?<br>- Então&#44; para o fim de semana&#44; o que você prefere?<br>- Se não hoje Luxemburgo parece&#44; podemos talvez fazer uma pequena viagem a uma cidade.<br>- O que você acha de Paris ou Praga?<br>- Ah sim&#44; isso é uma boa ideia.<br>- Vamos dar uma olhada na meteorologia e então decidimos o que fazer.</div></div>
