#separator:comma
#html:true
#columns:Front,Back
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_317cda58ceea_A2_KAPITEL_7_Audio142_001.mp3]</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Vill Leit a menge Malt dovenken&#44; un sech goen ze loossen.<br>- An dat verstinn ech gutt.<br>- Ech fannen et wichteg&#44; och an der Pensioun nach gutt auszegesinn a gesond ze liewen.<br>- Ech hale mech fit a verbrénge meng Fräizäit zum gréissten Deel an der Natur.<br>- Laang Spazéiergäng a Velostiere mat menge Bekannte sinn ideal&#44; fir Stress ofzebauen an de Kapp fräi ze kréien.</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- Muitas pessoas pensam nisso e se deixam levar.<br>- E isso eu entendo bem.<br>- Eu acho importante&#44; também na aposentadoria&#44; me manter bem e viver de forma saudável.<br>- Eu me sinto bem e gasto meu tempo livre em grande parte na natureza.<br>- Passeios longos a pé e passeios de bicicleta com meus conhecidos são ideais para reduzir o estresse e libertar a mente.</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Vill Leit a menge Malt dovenken&#44; un sech goen ze loossen.<br>- An dat verstinn ech gutt.<br>- Ech fannen et wichteg&#44; och an der Pensioun nach gutt auszegesinn a gesond ze liewen.<br>- Ech hale mech fit a verbrénge meng Fräizäit zum gréissten Deel an der Natur.<br>- Laang Spazéiergäng a Velostiere mat menge Bekannte sinn ideal&#44; fir Stress ofzebauen an de Kapp fräi ze kréien.</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_317cda58ceea_A2_KAPITEL_7_Audio142_001.mp3]</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- Muitas pessoas pensam nisso e se deixam levar.<br>- E isso eu entendo bem.<br>- Eu acho importante&#44; também na aposentadoria&#44; me manter bem e viver de forma saudável.<br>- Eu me sinto bem e gasto meu tempo livre em grande parte na natureza.<br>- Passeios longos a pé e passeios de bicicleta com meus conhecidos são ideais para reduzir o estresse e libertar a mente.</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_f5855bd74185_A2_KAPITEL_7_Audio143_001.mp3]</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Gude Mëtteg&#44; Madame Marx.<br>- Herr Till&#44; wéi geet et Iech?<br>- Fir de Moment eigentlech ganz gutt.<br>- An Iech?<br>- Net immens. Ech gesinn net méi gutt a kann dofir am Moment keen Auto fueren.<br>- Oh mai.<br>- Jo&#44; ech hunn de Mëtteg Rendezvous beim Dokter.</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- Bom dia&#44; Madame Marx.<br>- Senhor Till&#44; como vai o senhor?<br>- Por enquanto&#44; na verdade&#44; estou bem.<br>- E o senhor?<br>- Não muito. Não estou me sentindo bem e por isso no momento não posso dirigir.<br>- Ah&#44; meu.<br>- Sim&#44; tenho um encontro com o médico ao meio-dia.</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Gude Mëtteg&#44; Madame Marx.<br>- Herr Till&#44; wéi geet et Iech?<br>- Fir de Moment eigentlech ganz gutt.<br>- An Iech?<br>- Net immens. Ech gesinn net méi gutt a kann dofir am Moment keen Auto fueren.<br>- Oh mai.<br>- Jo&#44; ech hunn de Mëtteg Rendezvous beim Dokter.</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_f5855bd74185_A2_KAPITEL_7_Audio143_001.mp3]</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- Bom dia&#44; Madame Marx.<br>- Senhor Till&#44; como vai o senhor?<br>- Por enquanto&#44; na verdade&#44; estou bem.<br>- E o senhor?<br>- Não muito. Não estou me sentindo bem e por isso no momento não posso dirigir.<br>- Ah&#44; meu.<br>- Sim&#44; tenho um encontro com o médico ao meio-dia.</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_85140476cfc6_A2_KAPITEL_7_Audio144_001.mp3]</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Auf wéi waart Braut Dir e Rendezvous&#44; Monsieur?<br>- Ech hunn Zentepudesch esou de Bauch wéi&#44; dass bal net auszuhalten.<br>- Ech kann Iech nach haut um hallwer eelwe proposéieren.<br>- Da dat ass gutt&#44; Merci.</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- Como você espera? Você&#44; senhor?<br>- Tenho uma dor de barriga tão de chumbo que mal aguento.<br>- Posso oferecer-lhe ainda hoje às meia hora e meia.<br>- Então isso é bom&#44; obrigado.</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Auf wéi waart Braut Dir e Rendezvous&#44; Monsieur?<br>- Ech hunn Zentepudesch esou de Bauch wéi&#44; dass bal net auszuhalten.<br>- Ech kann Iech nach haut um hallwer eelwe proposéieren.<br>- Da dat ass gutt&#44; Merci.</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_85140476cfc6_A2_KAPITEL_7_Audio144_001.mp3]</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- Como você espera? Você&#44; senhor?<br>- Tenho uma dor de barriga tão de chumbo que mal aguento.<br>- Posso oferecer-lhe ainda hoje às meia hora e meia.<br>- Então isso é bom&#44; obrigado.</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_eda46b0526fd_A2_KAPITEL_7_Audio145_001.mp3]</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Dräi.<br>- Wat ass dann mat dir lass?<br>- Oh&#44; mäi Genéck ass ganz steif.<br>- Ech kann de Kapp bal net dréinen&#44; a Muskelen am Réck sinn och ganz verspaant.<br>- Soll ech dir e Kabinett recommandéieren?<br>- Nee&#44; dat ass okay.<br>- Ech gi schonn zënter e puer Joer op déi selwecht Plaz.</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- Três.<br>- O que acontece com você então?<br>- Oh&#44; meu pescoço está bem rígido.<br>- Eu quase não consigo inclinar a cabeça&#44; e os músculos das costas também estão bem tensos.<br>- Devo eu recomendar um armário para você?<br>- Não&#44; isso está ok.<br>- Eu vou já há alguns anos ao mesmo lugar.</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Dräi.<br>- Wat ass dann mat dir lass?<br>- Oh&#44; mäi Genéck ass ganz steif.<br>- Ech kann de Kapp bal net dréinen&#44; a Muskelen am Réck sinn och ganz verspaant.<br>- Soll ech dir e Kabinett recommandéieren?<br>- Nee&#44; dat ass okay.<br>- Ech gi schonn zënter e puer Joer op déi selwecht Plaz.</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_eda46b0526fd_A2_KAPITEL_7_Audio145_001.mp3]</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- Três.<br>- O que acontece com você então?<br>- Oh&#44; meu pescoço está bem rígido.<br>- Eu quase não consigo inclinar a cabeça&#44; e os músculos das costas também estão bem tensos.<br>- Devo eu recomendar um armário para você?<br>- Não&#44; isso está ok.<br>- Eu vou já há alguns anos ao mesmo lugar.</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_27c7c1041209_A2_KAPITEL_7_Audio146_001.mp3]</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Engie&#44; hues du och gär Kaffi?<br>- Nee&#44; merci&#44; ech verdréine de Moment kee Kaffi.<br>- Vläicht kritt&#x27;s du jo e Puppelechen.<br>- Jo&#44; dat ka sinn.<br>- Ma ginn ech bei den Dokter.</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- Engie&#44; hues du och gär Kaffi?<br>- Não&#44; obrigado&#44; eu não quero café neste momento.<br>- Vläicht kritt&#x27;s du jo e Puppelechen.<br>- Sim&#44; isso pode ser.<br>- Ma ginn ech bei den Dokter.</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Engie&#44; hues du och gär Kaffi?<br>- Nee&#44; merci&#44; ech verdréine de Moment kee Kaffi.<br>- Vläicht kritt&#x27;s du jo e Puppelechen.<br>- Jo&#44; dat ka sinn.<br>- Ma ginn ech bei den Dokter.</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_27c7c1041209_A2_KAPITEL_7_Audio146_001.mp3]</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- Engie&#44; hues du och gär Kaffi?<br>- Não&#44; obrigado&#44; eu não quero café neste momento.<br>- Vläicht kritt&#x27;s du jo e Puppelechen.<br>- Sim&#44; isso pode ser.<br>- Ma ginn ech bei den Dokter.</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_6cc3e237f5b8_A2_KAPITEL_7_Audio147_001.mp3]</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Lili&#44; ass alles an der Rei?<br>- Nee&#44; ech hu meng Zänn esou wéi.<br>- Mäi Bäcke fillt sech richteg geschwollen un.<br>- Jo&#44; an ass wierklech och ganz deck.<br>- Du Ärm!</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- Lili&#44; tudo está na ordem?<br>- Não&#44; eu tenho meus dentes assim mesmo.<br>- Meu pão se sente realmente inchado.<br>- Sim&#44; e também está realmente bem cheio.<br>- Você pobre!</div></div>
